"Notes"	"Age Group"	"Age Group Code"	"Gender"	"Gender Code"	"Race"	"Race Code"	"Year"	"Year Code"	"Cause of death"	"Cause of death Code"	Deaths	Population	Crude Rate
	"25-34 years"	"25-34"	"Male"	"M"	"Black or African American"	"2054-5"	"1969"	"1969"	"Injury due to legal intervention by cutting and piercing instruments"	"E974"	1	1197000	0.1 (Unreliable)
	"25-34 years"	"25-34"	"Male"	"M"	"Black or African American"	"2054-5"	"1969"	"1969"	"Injury due to legal intervention by other specified means"	"E975"	0	0	0.0 (Unreliable)
	"25-34 years"	"25-34"	"Male"	"M"	"Black or African American"	"2054-5"	"1969"	"1969"	"Injury due to legal intervention by unspecified means"	"E976"	0	0	0.0 (Unreliable)
	"25-34 years"	"25-34"	"Male"	"M"	"Black or African American"	"2054-5"	"1969"	"1969"	"Late effect of injury due to legal intervention"	"E977"	1	1197000	0.1 (Unreliable)
	"25-34 years"	"25-34"	"Male"	"M"	"Black or African American"	"2054-5"	"1969"	"1969"	"Legal execution"	"E978"	0	0	0.0 (Unreliable)
"Total"	"25-34 years"	"25-34"	"Male"	"M"	"Black or African American"	"2054-5"	"1969"	"1969"			49	1197000	4.1
	"25-34 years"	"25-34"	"Male"	"M"	"Black or African American"	"2054-5"	"1970"	"1970"	"Injury due to legal intervention by firearms"	"E970"	47	1225630	3.8
	"25-34 years"	"25-34"	"Male"	"M"	"Black or African American"	"2054-5"	"1970"	"1970"	"Injury due to legal intervention by explosives"	"E971"	0	0	0.0 (Unreliable)
	"25-34 years"	"25-34"	"Male"	"M"	"Black or African American"	"2054-5"	"1970"	"1970"	"Injury due to legal intervention by gas"	"E972"	0	0	0.0 (Unreliable)
	"25-34 years"	"25-34"	"Male"	"M"	"Black or African American"	"2054-5"	"1970"	"1970"	"Injury due to legal intervention by blunt object"	"E973"	1	1225630	0.1 (Unreliable)
	"25-34 years"	"25-34"	"Male"	"M"	"Black or African American"	"2054-5"	"1970"	"1970"	"Injury due to legal intervention by cutting and piercing instruments"	"E974"	0	0	0.0 (Unreliable)
	"25-34 years"	"25-34"	"Male"	"M"	"Black or African American"	"2054-5"	"1970"	"1970"	"Injury due to legal intervention by other specified means"	"E975"	1	1225630	0.1 (Unreliable)
	"25-34 years"	"25-34"	"Male"	"M"	"Black or African American"	"2054-5"	"1970"	"1970"	"Injury due to legal intervention by unspecified means"	"E976"	0	0	0.0 (Unreliable)
	"25-34 years"	"25-34"	"Male"	"M"	"Black or African American"	"2054-5"	"1970"	"1970"	"Late effect of injury due to legal intervention"	"E977"	0	0	0.0 (Unreliable)
	"25-34 years"	"25-34"	"Male"	"M"	"Black or African American"	"2054-5"	"1970"	"1970"	"Legal execution"	"E978"	0	0	0.0 (Unreliable)
"Total"	"25-34 years"	"25-34"	"Male"	"M"	"Black or African American"	"2054-5"	"1970"	"1970"			49	1225630	4.0
	"25-34 years"	"25-34"	"Male"	"M"	"Black or African American"	"2054-5"	"1971"	"1971"	"Injury due to legal intervention by firearms"	"E970"	60	1272000	4.7
	"25-34 years"	"25-34"	"Male"	"M"	"Black or African American"	"2054-5"	"1971"	"1971"	"Injury due to legal intervention by explosives"	"E971"	0	0	0.0 (Unreliable)
	"25-34 years"	"25-34"	"Male"	"M"	"Black or African American"	"2054-5"	"1971"	"1971"	"Injury due to legal intervention by gas"	"E972"	0	0	0.0 (Unreliable)
	"25-34 years"	"25-34"	"Male"	"M"	"Black or African American"	"2054-5"	"1971"	"1971"	"Injury due to legal intervention by blunt object"	"E973"	0	0	0.0 (Unreliable)
	"25-34 years"	"25-34"	"Male"	"M"	"Black or African American"	"2054-5"	"1971"	"1971"	"Injury due to legal intervention by cutting and piercing instruments"	"E974"	0	0	0.0 (Unreliable)
	"25-34 years"	"25-34"	"Male"	"M"	"Black or African American"	"2054-5"	"1971"	"1971"	"Injury due to legal intervention by other specified means"	"E975"	0	0	0.0 (Unreliable)
	"25-34 years"	"25-34"	"Male"	"M"	"Black or African American"	"2054-5"	"1971"	"1971"	"Injury due to legal intervention by unspecified means"	"E976"	1	1272000	0.1 (Unreliable)
	"25-34 years"	"25-34"	"Male"	"M"	"Black or African American"	"2054-5"	"1971"	"1971"	"Late effect of injury due to legal intervention"	"E977"	0	0	0.0 (Unreliable)
	"25-34 years"	"25-34"	"Male"	"M"	"Black or African American"	"2054-5"	"1971"	"1971"	"Legal execution"	"E978"	0	0	0.0 (Unreliable)
"Total"	"25-34 years"	"25-34"	"Male"	"M"	"Black or African American"	"2054-5"	"1971"	"1971"			61	1272000	4.8
	"25-34 years"	"25-34"	"Male"	"M"	"Black or African American"	"2054-5"	"1972"	"1972"	"Injury due to legal intervention by firearms"	"E970"	50	1340000	3.7
	"25-34 years"	"25-34"	"Male"	"M"	"Black or African American"	"2054-5"	"1972"	"1972"	"Injury due to legal intervention by explosives"	"E971"	0	0	0.0 (Unreliable)
	"25-34 years"	"25-34"	"Male"	"M"	"Black or African American"	"2054-5"	"1972"	"1972"	"Injury due to legal intervention by gas"	"E972"	0	0	0.0 (Unreliable)
	"25-34 years"	"25-34"	"Male"	"M"	"Black or African American"	"2054-5"	"1972"	"1972"	"Injury due to legal intervention by blunt object"	"E973"	0	0	0.0 (Unreliable)
	"25-34 years"	"25-34"	"Male"	"M"	"Black or African American"	"2054-5"	"1972"	"1972"	"Injury due to legal intervention by cutting and piercing instruments"	"E974"	0	0	0.0 (Unreliable)
	"25-34 years"	"25-34"	"Male"	"M"	"Black or African American"	"2054-5"	"1972"	"1972"	"Injury due to legal intervention by other specified means"	"E975"	0	0	0.0 (Unreliable)
	"25-34 years"	"25-34"	"Male"	"M"	"Black or African American"	"2054-5"	"1972"	"1972"	"Injury due to legal intervention by unspecified means"	"E976"	0	0	0.0 (Unreliable)
	"25-34 years"	"25-34"	"Male"	"M"	"Black or African American"	"2054-5"	"1972"	"1972"	"Late effect of injury due to legal intervention"	"E977"	0	0	0.0 (Unreliable)
	"25-34 years"	"25-34"	"Male"	"M"	"Black or African American"	"2054-5"	"1972"	"1972"	"Legal execution"	"E978"	0	0	0.0 (Unreliable)
"Total"	"25-34 years"	"25-34"	"Male"	"M"	"Black or African American"	"2054-5"	"1972"	"1972"			50	1340000	3.7
	"25-34 years"	"25-34"	"Male"	"M"	"Black or African American"	"2054-5"	"1973"	"1973"	"Injury due to legal intervention by firearms"	"E970"	58	1405000	4.1
	"25-34 years"	"25-34"	"Male"	"M"	"Black or African American"	"2054-5"	"1973"	"1973"	"Injury due to legal intervention by explosives"	"E971"	0	0	0.0 (Unreliable)
	"25-34 years"	"25-34"	"Male"	"M"	"Black or African American"	"2054-5"	"1973"	"1973"	"Injury due to legal intervention by gas"	"E972"	0	0	0.0 (Unreliable)
	"25-34 years"	"25-34"	"Male"	"M"	"Black or African American"	"2054-5"	"1973"	"1973"	"Injury due to legal intervention by blunt object"	"E973"	0	0	0.0 (Unreliable)
	"25-34 years"	"25-34"	"Male"	"M"	"Black or African American"	"2054-5"	"1973"	"1973"	"Injury due to legal intervention by cutting and piercing instruments"	"E974"	0	0	0.0 (Unreliable)
	"25-34 years"	"25-34"	"Male"	"M"	"Black or African American"	"2054-5"	"1973"	"1973"	"Injury due to legal intervention by other specified means"	"E975"	1	1405000	0.1 (Unreliable)
	"25-34 years"	"25-34"	"Male"	"M"	"Black or African American"	"2054-5"	"1973"	"1973"	"Injury due to legal intervention by unspecified means"	"E976"	0	0	0.0 (Unreliable)
	"25-34 years"	"25-34"	"Male"	"M"	"Black or African American"	"2054-5"	"1973"	"1973"	"Late effect of injury due to legal intervention"	"E977"	0	0	0.0 (Unreliable)
	"25-34 years"	"25-34"	"Male"	"M"	"Black or African American"	"2054-5"	"1973"	"1973"	"Legal execution"	"E978"	0	0	0.0 (Unreliable)
"Total"	"25-34 years"	"25-34"	"Male"	"M"	"Black or African American"	"2054-5"	"1973"	"1973"			59	1405000	4.2
	"25-34 years"	"25-34"	"Male"	"M"	"Black or African American"	"2054-5"	"1974"	"1974"	"Injury due to legal intervention by firearms"	"E970"	57	1480000	3.9
	"25-34 years"	"25-34"	"Male"	"M"	"Black or African American"	"2054-5"	"1974"	"1974"	"Injury due to legal intervention by explosives"	"E971"	0	0	0.0 (Unreliable)
	"25-34 years"	"25-34"	"Male"	"M"	"Black or African American"	"2054-5"	"1974"	"1974"	"Injury due to legal intervention by gas"	"E972"	0	0	0.0 (Unreliable)
	"25-34 years"	"25-34"	"Male"	"M"	"Black or African American"	"2054-5"	"1974"	"1974"	"Injury due to legal intervention by blunt object"	"E973"	0	0	0.0 (Unreliable)
	"25-34 years"	"25-34"	"Male"	"M"	"Black or African American"	"2054-5"	"1974"	"1974"	"Injury due to legal intervention by cutting and piercing instruments"	"E974"	0	0	0.0 (Unreliable)
	"25-34 years"	"25-34"	"Male"	"M"	"Black or African American"	"2054-5"	"1974"	"1974"	"Injury due to legal intervention by other specified means"	"E975"	0	0	0.0 (Unreliable)
	"25-34 years"	"25-34"	"Male"	"M"	"Black or African American"	"2054-5"	"1974"	"1974"	"Injury due to legal intervention by unspecified means"	"E976"	0	0	0.0 (Unreliable)
	"25-34 years"	"25-34"	"Male"	"M"	"Black or African American"	"2054-5"	"1974"	"1974"	"Late effect of injury due to legal intervention"	"E977"	0	0	0.0 (Unreliable)
	"25-34 years"	"25-34"	"Male"	"M"	"Black or African American"	"2054-5"	"1974"	"1974"	"Legal execution"	"E978"	0	0	0.0 (Unreliable)
"Total"	"25-34 years"	"25-34"	"Male"	"M"	"Black or African American"	"2054-5"	"1974"	"1974"			57	1480000	3.9
	"25-34 years"	"25-34"	"Male"	"M"	"Black or African American"	"2054-5"	"1975"	"1975"	"Injury due to legal intervention by firearms"	"E970"	52	1554000	3.3
	"25-34 years"	"25-34"	"Male"	"M"	"Black or African American"	"2054-5"	"1975"	"1975"	"Injury due to legal intervention by explosives"	"E971"	0	0	0.0 (Unreliable)
	"25-34 years"	"25-34"	"Male"	"M"	"Black or African American"	"2054-5"	"1975"	"1975"	"Injury due to legal intervention by gas"	"E972"	0	0	0.0 (Unreliable)
	"25-34 years"	"25-34"	"Male"	"M"	"Black or African American"	"2054-5"	"1975"	"1975"	"Injury due to legal intervention by blunt object"	"E973"	0	0	0.0 (Unreliable)
	"25-34 years"	"25-34"	"Male"	"M"	"Black or African American"	"2054-5"	"1975"	"1975"	"Injury due to legal intervention by cutting and piercing instruments"	"E974"	0	0	0.0 (Unreliable)
	"25-34 years"	"25-34"	"Male"	"M"	"Black or African American"	"2054-5"	"1975"	"1975"	"Injury due to legal intervention by other specified means"	"E975"	1	1554000	0.1 (Unreliable)
	"25-34 years"	"25-34"	"Male"	"M"	"Black or African American"	"2054-5"	"1975"	"1975"	"Injury due to legal intervention by unspecified means"	"E976"	1	1554000	0.1 (Unreliable)
	"25-34 years"	"25-34"	"Male"	"M"	"Black or African American"	"2054-5"	"1975"	"1975"	"Late effect of injury due to legal intervention"	"E977"	0	0	0.0 (Unreliable)
	"25-34 years"	"25-34"	"Male"	"M"	"Black or African American"	"2054-5"	"1975"	"1975"	"Legal execution"	"E978"	0	0	0.0 (Unreliable)
"Total"	"25-34 years"	"25-34"	"Male"	"M"	"Black or African American"	"2054-5"	"1975"	"1975"			54	1554000	3.5
	"25-34 years"	"25-34"	"Male"	"M"	"Black or African American"	"2054-5"	"1976"	"1976"	"Injury due to legal intervention by firearms"	"E970"	50	1635000	3.1
	"25-34 years"	"25-34"	"Male"	"M"	"Black or African American"	"2054-5"	"1976"	"1976"	"Injury due to legal intervention by explosives"	"E971"	0	0	0.0 (Unreliable)
	"25-34 years"	"25-34"	"Male"	"M"	"Black or African American"	"2054-5"	"1976"	"1976"	"Injury due to legal intervention by gas"	"E972"	0	0	0.0 (Unreliable)
	"25-34 years"	"25-34"	"Male"	"M"	"Black or African American"	"2054-5"	"1976"	"1976"	"Injury due to legal intervention by blunt object"	"E973"	0	0	0.0 (Unreliable)
	"25-34 years"	"25-34"	"Male"	"M"	"Black or African American"	"2054-5"	"1976"	"1976"	"Injury due to legal intervention by cutting and piercing instruments"	"E974"	0	0	0.0 (Unreliable)
	"25-34 years"	"25-34"	"Male"	"M"	"Black or African American"	"2054-5"	"1976"	"1976"	"Injury due to legal intervention by other specified means"	"E975"	0	0	0.0 (Unreliable)
	"25-34 years"	"25-34"	"Male"	"M"	"Black or African American"	"2054-5"	"1976"	"1976"	"Injury due to legal intervention by unspecified means"	"E976"	0	0	0.0 (Unreliable)
	"25-34 years"	"25-34"	"Male"	"M"	"Black or African American"	"2054-5"	"1976"	"1976"	"Late effect of injury due to legal intervention"	"E977"	1	1635000	0.1 (Unreliable)
	"25-34 years"	"25-34"	"Male"	"M"	"Black or African American"	"2054-5"	"1976"	"1976"	"Legal execution"	"E978"	0	0	0.0 (Unreliable)
"Total"	"25-34 years"	"25-34"	"Male"	"M"	"Black or African American"	"2054-5"	"1976"	"1976"			51	1635000	3.1
	"25-34 years"	"25-34"	"Male"	"M"	"Black or African American"	"2054-5"	"1977"	"1977"	"Injury due to legal intervention by firearms"	"E970"	38	1711000	2.2
	"25-34 years"	"25-34"	"Male"	"M"	"Black or African American"	"2054-5"	"1977"	"1977"	"Injury due to legal intervention by explosives"	"E971"	0	0	0.0 (Unreliable)
	"25-34 years"	"25-34"	"Male"	"M"	"Black or African American"	"2054-5"	"1977"	"1977"	"Injury due to legal intervention by gas"	"E972"	0	0	0.0 (Unreliable)
	"25-34 years"	"25-34"	"Male"	"M"	"Black or African American"	"2054-5"	"1977"	"1977"	"Injury due to legal intervention by blunt object"	"E973"	0	0	0.0 (Unreliable)
	"25-34 years"	"25-34"	"Male"	"M"	"Black or African American"	"2054-5"	"1977"	"1977"	"Injury due to legal intervention by cutting and piercing instruments"	"E974"	0	0	0.0 (Unreliable)
	"25-34 years"	"25-34"	"Male"	"M"	"Black or African American"	"2054-5"	"1977"	"1977"	"Injury due to legal intervention by other specified means"	"E975"	0	0	0.0 (Unreliable)
	"25-34 years"	"25-34"	"Male"	"M"	"Black or African American"	"2054-5"	"1977"	"1977"	"Injury due to legal intervention by unspecified means"	"E976"	0	0	0.0 (Unreliable)
	"25-34 years"	"25-34"	"Male"	"M"	"Black or African American"	"2054-5"	"1977"	"1977"	"Late effect of injury due to legal intervention"	"E977"	0	0	0.0 (Unreliable)
	"25-34 years"	"25-34"	"Male"	"M"	"Black or African American"	"2054-5"	"1977"	"1977"	"Legal execution"	"E978"	0	0	0.0 (Unreliable)
"Total"	"25-34 years"	"25-34"	"Male"	"M"	"Black or African American"	"2054-5"	"1977"	"1977"			38	1711000	2.2
	"25-34 years"	"25-34"	"Male"	"M"	"Black or African American"	"2054-5"	"1978"	"1978"	"Injury due to legal intervention by firearms"	"E970"	37	1794000	2.1
	"25-34 years"	"25-34"	"Male"	"M"	"Black or African American"	"2054-5"	"1978"	"1978"	"Injury due to legal intervention by explosives"	"E971"	0	0	0.0 (Unreliable)
	"25-34 years"	"25-34"	"Male"	"M"	"Black or African American"	"2054-5"	"1978"	"1978"	"Injury due to legal intervention by gas"	"E972"	0	0	0.0 (Unreliable)
	"25-34 years"	"25-34"	"Male"	"M"	"Black or African American"	"2054-5"	"1978"	"1978"	"Injury due to legal intervention by blunt object"	"E973"	0	0	0.0 (Unreliable)
	"25-34 years"	"25-34"	"Male"	"M"	"Black or African American"	"2054-5"	"1978"	"1978"	"Injury due to legal intervention by cutting and piercing instruments"	"E974"	0	0	0.0 (Unreliable)
	"25-34 years"	"25-34"	"Male"	"M"	"Black or African American"	"2054-5"	"1978"	"1978"	"Injury due to legal intervention by other specified means"	"E975"	0	0	0.0 (Unreliable)
	"25-34 years"	"25-34"	"Male"	"M"	"Black or African American"	"2054-5"	"1978"	"1978"	"Injury due to legal intervention by unspecified means"	"E976"	0	0	0.0 (Unreliable)
	"25-34 years"	"25-34"	"Male"	"M"	"Black or African American"	"2054-5"	"1978"	"1978"	"Late effect of injury due to legal intervention"	"E977"	1	1794000	0.1 (Unreliable)
	"25-34 years"	"25-34"	"Male"	"M"	"Black or African American"	"2054-5"	"1978"	"1978"	"Legal execution"	"E978"	0	0	0.0 (Unreliable)
"Total"	"25-34 years"	"25-34"	"Male"	"M"	"Black or African American"	"2054-5"	"1978"	"1978"			38	1794000	2.1
"Total"	"25-34 years"	"25-34"	"Male"	"M"	"Black or African American"	"2054-5"					557	15778630	3.5
	"25-34 years"	"25-34"	"Male"	"M"	"Other Race"	"2131-1"	"1968"	"1968"	"Injury due to legal intervention by firearms"	"E970"	1	161000	0.6 (Unreliable)
	"25-34 years"	"25-34"	"Male"	"M"	"Other Race"	"2131-1"	"1968"	"1968"	"Injury due to legal intervention by explosives"	"E971"	0	0	0.0 (Unreliable)
	"25-34 years"	"25-34"	"Male"	"M"	"Other Race"	"2131-1"	"1968"	"1968"	"Injury due to legal intervention by gas"	"E972"	0	0	0.0 (Unreliable)
	"25-34 years"	"25-34"	"Male"	"M"	"Other Race"	"2131-1"	"1968"	"1968"	"Injury due to legal intervention by blunt object"	"E973"	0	0	0.0 (Unreliable)
	"25-34 years"	"25-34"	"Male"	"M"	"Other Race"	"2131-1"	"1968"	"1968"	"Injury due to legal intervention by cutting and piercing instruments"	"E974"	0	0	0.0 (Unreliable)
	"25-34 years"	"25-34"	"Male"	"M"	"Other Race"	"2131-1"	"1968"	"1968"	"Injury due to legal intervention by other specified means"	"E975"	0	0	0.0 (Unreliable)
	"25-34 years"	"25-34"	"Male"	"M"	"Other Race"	"2131-1"	"1968"	"1968"	"Injury due to legal intervention by unspecified means"	"E976"	0	0	0.0 (Unreliable)
	"25-34 years"	"25-34"	"Male"	"M"	"Other Race"	"2131-1"	"1968"	"1968"	"Late effect of injury due to legal intervention"	"E977"	0	0	0.0 (Unreliable)
	"25-34 years"	"25-34"	"Male"	"M"	"Other Race"	"2131-1"	"1968"	"1968"	"Legal execution"	"E978"	0	0	0.0 (Unreliable)
"Total"	"25-34 years"	"25-34"	"Male"	"M"	"Other Race"	"2131-1"	"1968"	"1968"			1	161000	0.6 (Unreliable)
	"25-34 years"	"25-34"	"Male"	"M"	"Other Race"	"2131-1"	"1969"	"1969"	"Injury due to legal intervention by firearms"	"E970"	1	176000	0.6 (Unreliable)
	"25-34 years"	"25-34"	"Male"	"M"	"Other Race"	"2131-1"	"1969"	"1969"	"Injury due to legal intervention by explosives"	"E971"	0	0	0.0 (Unreliable)
	"25-34 years"	"25-34"	"Male"	"M"	"Other Race"	"2131-1"	"1969"	"1969"	"Injury due to legal intervention by gas"	"E972"	0	0	0.0 (Unreliable)
	"25-34 years"	"25-34"	"Male"	"M"	"Other Race"	"2131-1"	"1969"	"1969"	"Injury due to legal intervention by blunt object"	"E973"	0	0	0.0 (Unreliable)
	"25-34 years"	"25-34"	"Male"	"M"	"Other Race"	"2131-1"	"1969"	"1969"	"Injury due to legal intervention by cutting and piercing instruments"	"E974"	0	0	0.0 (Unreliable)
	"25-34 years"	"25-34"	"Male"	"M"	"Other Race"	"2131-1"	"1969"	"1969"	"Injury due to legal intervention by other specified means"	"E975"	0	0	0.0 (Unreliable)
	"25-34 years"	"25-34"	"Male"	"M"	"Other Race"	"2131-1"	"1969"	"1969"	"Injury due to legal intervention by unspecified means"	"E976"	0	0	0.0 (Unreliable)
	"25-34 years"	"25-34"	"Male"	"M"	"Other Race"	"2131-1"	"1969"	"1969"	"Late effect of injury due to legal intervention"	"E977"	0	0	0.0 (Unreliable)
	"25-34 years"	"25-34"	"Male"	"M"	"Other Race"	"2131-1"	"1969"	"1969"	"Legal execution"	"E978"	0	0	0.0 (Unreliable)
"Total"	"25-34 years"	"25-34"	"Male"	"M"	"Other Race"	"2131-1"	"1969"	"1969"			1	176000	0.6 (Unreliable)
	"25-34 years"	"25-34"	"Male"	"M"	"Other Race"	"2131-1"	"1970"	"1970"	"Injury due to legal intervention by firearms"	"E970"	0	0	0.0 (Unreliable)
	"25-34 years"	"25-34"	"Male"	"M"	"Other Race"	"2131-1"	"1970"	"1970"	"Injury due to legal intervention by explosives"	"E971"	0	0	0.0 (Unreliable)
	"25-34 years"	"25-34"	"Male"	"M"	"Other Race"	"2131-1"	"1970"	"1970"	"Injury due to legal intervention by gas"	"E972"	0	0	0.0 (Unreliable)
	"25-34 years"	"25-34"	"Male"	"M"	"Other Race"	"2131-1"	"1970"	"1970"	"Injury due to legal intervention by blunt object"	"E973"	0	0	0.0 (Unreliable)
	"25-34 years"	"25-34"	"Male"	"M"	"Other Race"	"2131-1"	"1970"	"1970"	"Injury due to legal intervention by cutting and piercing instruments"	"E974"	0	0	0.0 (Unreliable)
	"25-34 years"	"25-34"	"Male"	"M"	"Other Race"	"2131-1"	"1970"	"1970"	"Injury due to legal intervention by other specified means"	"E975"	0	0	0.0 (Unreliable)
	"25-34 years"	"25-34"	"Male"	"M"	"Other Race"	"2131-1"	"1970"	"1970"	"Injury due to legal intervention by unspecified means"	"E976"	0	0	0.0 (Unreliable)
	"25-34 years"	"25-34"	"Male"	"M"	"Other Race"	"2131-1"	"1970"	"1970"	"Late effect of injury due to legal intervention"	"E977"	0	0	0.0 (Unreliable)
	"25-34 years"	"25-34"	"Male"	"M"	"Other Race"	"2131-1"	"1970"	"1970"	"Legal execution"	"E978"	0	0	0.0 (Unreliable)
"Total"	"25-34 years"	"25-34"	"Male"	"M"	"Other Race"	"2131-1"	"1970"	"1970"			0	0	0.0 (Unreliable)
	"25-34 years"	"25-34"	"Male"	"M"	"Other Race"	"2131-1"	"1971"	"1971"	"Injury due to legal intervention by firearms"	"E970"	1	205000	0.5 (Unreliable)
	"25-34 years"	"25-34"	"Male"	"M"	"Other Race"	"2131-1"	"1971"	"1971"	"Injury due to legal intervention by explosives"	"E971"	0	0	0.0 (Unreliable)
	"25-34 years"	"25-34"	"Male"	"M"	"Other Race"	"2131-1"	"1971"	"1971"	"Injury due to legal intervention by gas"	"E972"	0	0	0.0 (Unreliable)
	"25-34 years"	"25-34"	"Male"	"M"	"Other Race"	"2131-1"	"1971"	"1971"	"Injury due to legal intervention by blunt object"	"E973"	0	0	0.0 (Unreliable)
	"25-34 years"	"25-34"	"Male"	"M"	"Other Race"	"2131-1"	"1971"	"1971"	"Injury due to legal intervention by cutting and piercing instruments"	"E974"	0	0	0.0 (Unreliable)
	"25-34 years"	"25-34"	"Male"	"M"	"Other Race"	"2131-1"	"1971"	"1971"	"Injury due to legal intervention by other specified means"	"E975"	0	0	0.0 (Unreliable)
	"25-34 years"	"25-34"	"Male"	"M"	"Other Race"	"2131-1"	"1971"	"1971"	"Injury due to legal intervention by unspecified means"	"E976"	0	0	0.0 (Unreliable)
	"25-34 years"	"25-34"	"Male"	"M"	"Other Race"	"2131-1"	"1971"	"1971"	"Late effect of injury due to legal intervention"	"E977"	0	0	0.0 (Unreliable)
	"25-34 years"	"25-34"	"Male"	"M"	"Other Race"	"2131-1"	"1971"	"1971"	"Legal execution"	"E978"	0	0	0.0 (Unreliable)
"Total"	"25-34 years"	"25-34"	"Male"	"M"	"Other Race"	"2131-1"	"1971"	"1971"			1	205000	0.5 (Unreliable)
	"25-34 years"	"25-34"	"Male"	"M"	"Other Race"	"2131-1"	"1972"	"1972"	"Injury due to legal intervention by firearms"	"E970"	2	226000	0.9 (Unreliable)
	"25-34 years"	"25-34"	"Male"	"M"	"Other Race"	"2131-1"	"1972"	"1972"	"Injury due to legal intervention by explosives"	"E971"	0	0	0.0 (Unreliable)
	"25-34 years"	"25-34"	"Male"	"M"	"Other Race"	"2131-1"	"1972"	"1972"	"Injury due to legal intervention by gas"	"E972"	0	0	0.0 (Unreliable)
	"25-34 years"	"25-34"	"Male"	"M"	"Other Race"	"2131-1"	"1972"	"1972"	"Injury due to legal intervention by blunt object"	"E973"	0	0	0.0 (Unreliable)
	"25-34 years"	"25-34"	"Male"	"M"	"Other Race"	"2131-1"	"1972"	"1972"	"Injury due to legal intervention by cutting and piercing instruments"	"E974"	0	0	0.0 (Unreliable)
	"25-34 years"	"25-34"	"Male"	"M"	"Other Race"	"2131-1"	"1972"	"1972"	"Injury due to legal intervention by other specified means"	"E975"	0	0	0.0 (Unreliable)
	"25-34 years"	"25-34"	"Male"	"M"	"Other Race"	"2131-1"	"1972"	"1972"	"Injury due to legal intervention by unspecified means"	"E976"	0	0	0.0 (Unreliable)
	"25-34 years"	"25-34"	"Male"	"M"	"Other Race"	"2131-1"	"1972"	"1972"	"Late effect of injury due to legal intervention"	"E977"	0	0	0.0 (Unreliable)
	"25-34 years"	"25-34"	"Male"	"M"	"Other Race"	"2131-1"	"1972"	"1972"	"Legal execution"	"E978"	0	0	0.0 (Unreliable)
"Total"	"25-34 years"	"25-34"	"Male"	"M"	"Other Race"	"2131-1"	"1972"	"1972"			2	226000	0.9 (Unreliable)
	"25-34 years"	"25-34"	"Male"	"M"	"Other Race"	"2131-1"	"1973"	"1973"	"Injury due to legal intervention by firearms"	"E970"	2	245000	0.8 (Unreliable)
	"25-34 years"	"25-34"	"Male"	"M"	"Other Race"	"2131-1"	"1973"	"1973"	"Injury due to legal intervention by explosives"	"E971"	0	0	0.0 (Unreliable)
	"25-34 years"	"25-34"	"Male"	"M"	"Other Race"	"2131-1"	"1973"	"1973"	"Injury due to legal intervention by gas"	"E972"	0	0	0.0 (Unreliable)
	"25-34 years"	"25-34"	"Male"	"M"	"Other Race"	"2131-1"	"1973"	"1973"	"Injury due to legal intervention by blunt object"	"E973"	0	0	0.0 (Unreliable)
	"25-34 years"	"25-34"	"Male"	"M"	"Other Race"	"2131-1"	"1973"	"1973"	"Injury due to legal intervention by cutting and piercing instruments"	"E974"	0	0	0.0 (Unreliable)
	"25-34 years"	"25-34"	"Male"	"M"	"Other Race"	"2131-1"	"1973"	"1973"	"Injury due to legal intervention by other specified means"	"E975"	0	0	0.0 (Unreliable)
	"25-34 years"	"25-34"	"Male"	"M"	"Other Race"	"2131-1"	"1973"	"1973"	"Injury due to legal intervention by unspecified means"	"E976"	0	0	0.0 (Unreliable)
	"25-34 years"	"25-34"	"Male"	"M"	"Other Race"	"2131-1"	"1973"	"1973"	"Late effect of injury due to legal intervention"	"E977"	0	0	0.0 (Unreliable)
	"25-34 years"	"25-34"	"Male"	"M"	"Other Race"	"2131-1"	"1973"	"1973"	"Legal execution"	"E978"	0	0	0.0 (Unreliable)
"Total"	"25-34 years"	"25-34"	"Male"	"M"	"Other Race"	"2131-1"	"1973"	"1973"			2	245000	0.8 (Unreliable)
	"25-34 years"	"25-34"	"Male"	"M"	"Other Race"	"2131-1"	"1974"	"1974"	"Injury due to legal intervention by firearms"	"E970"	3	266000	1.1 (Unreliable)
	"25-34 years"	"25-34"	"Male"	"M"	"Other Race"	"2131-1"	"1974"	"1974"	"Injury due to legal intervention by explosives"	"E971"	0	0	0.0 (Unreliable)
	"25-34 years"	"25-34"	"Male"	"M"	"Other Race"	"2131-1"	"1974"	"1974"	"Injury due to legal intervention by gas"	"E972"	0	0	0.0 (Unreliable)
	"25-34 years"	"25-34"	"Male"	"M"	"Other Race"	"2131-1"	"1974"	"1974"	"Injury due to legal intervention by blunt object"	"E973"	0	0	0.0 (Unreliable)
	"25-34 years"	"25-34"	"Male"	"M"	"Other Race"	"2131-1"	"1974"	"1974"	"Injury due to legal intervention by cutting and piercing instruments"	"E974"	0	0	0.0 (Unreliable)
	"25-34 years"	"25-34"	"Male"	"M"	"Other Race"	"2131-1"	"1974"	"1974"	"Injury due to legal intervention by other specified means"	"E975"	0	0	0.0 (Unreliable)
	"25-34 years"	"25-34"	"Male"	"M"	"Other Race"	"2131-1"	"1974"	"1974"	"Injury due to legal intervention by unspecified means"	"E976"	0	0	0.0 (Unreliable)
