"Notes"	"Year"	"Year Code"	"Age Group"	"Age Group Code"	"Gender"	"Gender Code"	"Race"	"Race Code"	Deaths	Population	Crude Rate
	"1984"	"1984"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	152066	9302273	1634.7
	"1984"	"1984"	"65-74 years"	"65-74"	"Female"	"F"	"Black or African American"	"2054-5"	24219	824415	2937.7
	"1984"	"1984"	"65-74 years"	"65-74"	"Female"	"F"	"Other Race"	"2131-1"	1633	139894	1167.3
	"1984"	"1984"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	171340	8436935	2030.8
	"1984"	"1984"	"65-74 years"	"65-74"	"Male"	"M"	"Black or African American"	"2054-5"	29637	582068	5091.7
	"1984"	"1984"	"65-74 years"	"65-74"	"Male"	"M"	"Other Race"	"2131-1"	2587	118193	2188.8
	"1984"	"1984"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	247154	6525084	3787.8
	"1984"	"1984"	"75-84 years"	"75-84"	"Female"	"F"	"Black or African American"	"2054-5"	25231	417474	6043.7
	"1984"	"1984"	"75-84 years"	"75-84"	"Female"	"F"	"Other Race"	"2131-1"	1688	58962	2862.9
	"1984"	"1984"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	253556	4975913	5095.7
	"1984"	"1984"	"75-84 years"	"75-84"	"Male"	"M"	"Black or African American"	"2054-5"	22648	251375	9009.6
	"1984"	"1984"	"75-84 years"	"75-84"	"Male"	"M"	"Other Race"	"2131-1"	2729	50814	5370.6
	"1984"	"1984"	"75-84 years"	"75-84"	"Male"	"M"	"White"	"2106-3"	245060	2901739	8445.3
	"1984"	"1984"	"85+ years"	"85+"	"Female"	"F"	"Black or African American"	"2054-5"	15214	129010	11792.9
	"1984"	"1984"	"85+ years"	"85+"	"Female"	"F"	"Other Race"	"2131-1"	1443	15963	9039.7
	"1984"	"1984"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	246010	1702826	14447.2
	"1984"	"1984"	"85+ years"	"85+"	"Male"	"M"	"Black or African American"	"2054-5"	9225	61202	15073.0
	"1984"	"1984"	"85+ years"	"85+"	"Male"	"M"	"Other Race"	"2131-1"	1230	10455	11764.7
	"1984"	"1984"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	126344	675185	18712.5
	"1984"	"1984"	"Not Stated"	"NS"	"Female"	"F"	"Black or African American"	"2054-5"	47	Not Applicable	Not Applicable
	"1984"	"1984"	"Not Stated"	"NS"	"Female"	"F"	"Other Race"	"2131-1"	6	Not Applicable	Not Applicable
	"1984"	"1984"	"Not Stated"	"NS"	"Female"	"F"	"White"	"2106-3"	118	Not Applicable	Not Applicable
	"1984"	"1984"	"Not Stated"	"NS"	"Male"	"M"	"Black or African American"	"2054-5"	90	Not Applicable	Not Applicable
	"1984"	"1984"	"Not Stated"	"NS"	"Male"	"M"	"Other Race"	"2131-1"	9	Not Applicable	Not Applicable
	"1984"	"1984"	"Not Stated"	"NS"	"Male"	"M"	"White"	"2106-3"	254	Not Applicable	Not Applicable
	"1985"	"1985"	"< 1 year"	"1"	"Female"	"F"	"Black or African American"	"2054-5"	4936	286724	1721.5
	"1985"	"1985"	"< 1 year"	"1"	"Female"	"F"	"Other Race"	"2131-1"	490	68283	717.6
	"1985"	"1985"	"< 1 year"	"1"	"Female"	"F"	"White"	"2106-3"	11646	1477571	788.2
	"1985"	"1985"	"< 1 year"	"1"	"Male"	"M"	"Black or African American"	"2054-5"	6127	295100	2076.2
	"1985"	"1985"	"< 1 year"	"1"	"Male"	"M"	"Other Race"	"2131-1"	613	72541	845.0
	"1985"	"1985"	"< 1 year"	"1"	"Male"	"M"	"White"	"2106-3"	16218	1560342	1039.4
	"1985"	"1985"	"1-4 years"	"1-4"	"Female"	"F"	"Black or African American"	"2054-5"	743	1044776	71.1
	"1985"	"1985"	"1-4 years"	"1-4"	"Female"	"F"	"Other Race"	"2131-1"	115	274621	41.9
	"1985"	"1985"	"1-4 years"	"1-4"	"Female"	"F"	"White"	"2106-3"	2240	5598882	40.0
	"1985"	"1985"	"1-4 years"	"1-4"	"Male"	"M"	"Black or African American"	"2054-5"	961	1067196	90.0
	"1985"	"1985"	"1-4 years"	"1-4"	"Male"	"M"	"Other Race"	"2131-1"	169	280896	60.2
	"1985"	"1985"	"1-4 years"	"1-4"	"Male"	"M"	"White"	"2106-3"	3111	5896609	52.8
	"1985"	"1985"	"5-9 years"	"5-9"	"Female"	"F"	"Black or African American"	"2054-5"	401	1260948	31.8
	"1985"	"1985"	"5-9 years"	"5-9"	"Female"	"F"	"Other Race"	"2131-1"	64	301432	21.2
	"1985"	"1985"	"5-9 years"	"5-9"	"Female"	"F"	"White"	"2106-3"	1273	6574337	19.4
	"1985"	"1985"	"5-9 years"	"5-9"	"Male"	"M"	"Black or African American"	"2054-5"	520	1285238	40.5
	"1985"	"1985"	"5-9 years"	"5-9"	"Male"	"M"	"Other Race"	"2131-1"	95	310316	30.6
	"1985"	"1985"	"5-9 years"	"5-9"	"Male"	"M"	"White"	"2106-3"	1815	6932586	26.2
	"1985"	"1985"	"10-14 years"	"10-14"	"Female"	"F"	"Black or African American"	"2054-5"	327	1285927	25.4
	"1985"	"1985"	"10-14 years"	"10-14"	"Female"	"F"	"Other Race"	"2131-1"	59	309247	19.1
	"1985"	"1985"	"10-14 years"	"10-14"	"Female"	"F"	"White"	"2106-3"	1324	6713690	19.7
	"1985"	"1985"	"10-14 years"	"10-14"	"Male"	"M"	"Black or African American"	"2054-5"	579	1313751	44.1
	"1985"	"1985"	"10-14 years"	"10-14"	"Male"	"M"	"Other Race"	"2131-1"	76	324151	23.4
	"1985"	"1985"	"10-14 years"	"10-14"	"Male"	"M"	"White"	"2106-3"	2400	7080667	33.9
	"1985"	"1985"	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	611	1371236	44.6
	"1985"	"1985"	"15-19 years"	"15-19"	"Female"	"F"	"Other Race"	"2131-1"	129	302176	42.7
	"1985"	"1985"	"15-19 years"	"15-19"	"Female"	"F"	"White"	"2106-3"	3497	7500794	46.6
	"1985"	"1985"	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	1734	1381900	125.5
	"1985"	"1985"	"15-19 years"	"15-19"	"Male"	"M"	"Other Race"	"2131-1"	290	327558	88.5
	"1985"	"1985"	"15-19 years"	"15-19"	"Male"	"M"	"White"	"2106-3"	8807	7843574	112.3
	"1985"	"1985"	"20-24 years"	"20-24"	"Female"	"F"	"Black or African American"	"2054-5"	1086	1473843	73.7
	"1985"	"1985"	"20-24 years"	"20-24"	"Female"	"F"	"Other Race"	"2131-1"	139	332674	41.8
	"1985"	"1985"	"20-24 years"	"20-24"	"Female"	"F"	"White"	"2106-3"	4311	8734979	49.4
	"1985"	"1985"	"20-24 years"	"20-24"	"Male"	"M"	"Black or African American"	"2054-5"	3072	1385720	221.7
	"1985"	"1985"	"20-24 years"	"20-24"	"Male"	"M"	"Other Race"	"2131-1"	484	352860	137.2
	"1985"	"1985"	"20-24 years"	"20-24"	"Male"	"M"	"White"	"2106-3"	13775	8984529	153.3
	"1985"	"1985"	"25-34 years"	"25-34"	"Female"	"F"	"Black or African American"	"2054-5"	3729	2711478	137.5
	"1985"	"1985"	"25-34 years"	"25-34"	"Female"	"F"	"Other Race"	"2131-1"	408	757444	53.9
	"1985"	"1985"	"25-34 years"	"25-34"	"Female"	"F"	"White"	"2106-3"	10361	17434546	59.4
	"1985"	"1985"	"25-34 years"	"25-34"	"Male"	"M"	"Black or African American"	"2054-5"	8415	2391473	351.9
	"1985"	"1985"	"25-34 years"	"25-34"	"Male"	"M"	"Other Race"	"2131-1"	837	703040	119.1
	"1985"	"1985"	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	28102	17698442	158.8
	"1985"	"1985"	"35-44 years"	"35-44"	"Female"	"F"	"Black or African American"	"2054-5"	5055	1827634	276.6
	"1985"	"1985"	"35-44 years"	"35-44"	"Female"	"F"	"Other Race"	"2131-1"	565	570295	99.1
	"1985"	"1985"	"35-44 years"	"35-44"	"Female"	"F"	"White"	"2106-3"	16701	13699109	121.9
	"1985"	"1985"	"35-44 years"	"35-44"	"Male"	"M"	"Black or African American"	"2054-5"	9724	1542951	630.2
	"1985"	"1985"	"35-44 years"	"35-44"	"Male"	"M"	"Other Race"	"2131-1"	863	512625	168.3
	"1985"	"1985"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	32907	13538400	243.1
	"1985"	"1985"	"45-54 years"	"45-54"	"Female"	"F"	"Black or African American"	"2054-5"	8665	1298016	667.6
	"1985"	"1985"	"45-54 years"	"45-54"	"Female"	"F"	"Other Race"	"2131-1"	792	335456	236.1
	"1985"	"1985"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	33857	9909290	341.7
	"1985"	"1985"	"45-54 years"	"45-54"	"Male"	"M"	"Black or African American"	"2054-5"	13821	1068992	1292.9
	"1985"	"1985"	"45-54 years"	"45-54"	"Male"	"M"	"Other Race"	"2131-1"	1152	310028	371.6
	"1985"	"1985"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	58347	9537522	611.8
	"1985"	"1985"	"55-64 years"	"55-64"	"Female"	"F"	"Black or African American"	"2054-5"	17179	1121416	1531.9
	"1985"	"1985"	"55-64 years"	"55-64"	"Female"	"F"	"Other Race"	"2131-1"	1391	252062	551.8
	"1985"	"1985"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	90199	10377680	869.2
	"1985"	"1985"	"55-64 years"	"55-64"	"Male"	"M"	"Black or African American"	"2054-5"	24657	887211	2779.2
	"1985"	"1985"	"55-64 years"	"55-64"	"Male"	"M"	"Other Race"	"2131-1"	2016	206755	975.1
	"1985"	"1985"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	151038	9289997	1625.8
	"1985"	"1985"	"65-74 years"	"65-74"	"Female"	"F"	"Black or African American"	"2054-5"	24722	833262	2966.9
	"1985"	"1985"	"65-74 years"	"65-74"	"Female"	"F"	"Other Race"	"2131-1"	1870	150289	1244.3
	"1985"	"1985"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	173037	8536282	2027.1
	"1985"	"1985"	"65-74 years"	"65-74"	"Male"	"M"	"Black or African American"	"2054-5"	30310	585861	5173.6
	"1985"	"1985"	"65-74 years"	"65-74"	"Male"	"M"	"Other Race"	"2131-1"	2788	125066	2229.2
	"1985"	"1985"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	249919	6627900	3770.7
	"1985"	"1985"	"75-84 years"	"75-84"	"Female"	"F"	"Black or African American"	"2054-5"	26196	431152	6075.8
	"1985"	"1985"	"75-84 years"	"75-84"	"Female"	"F"	"Other Race"	"2131-1"	1882	62916	2991.3
	"1985"	"1985"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	260898	5104060	5111.6
	"1985"	"1985"	"75-84 years"	"75-84"	"Male"	"M"	"Black or African American"	"2054-5"	23804	256858	9267.4
	"1985"	"1985"	"75-84 years"	"75-84"	"Male"	"M"	"Other Race"	"2131-1"	3012	53659	5613.2
	"1985"	"1985"	"75-84 years"	"75-84"	"Male"	"M"	"White"	"2106-3"	253056	2981602	8487.2
	"1985"	"1985"	"85+ years"	"85+"	"Female"	"F"	"Black or African American"	"2054-5"	16895	133382	12666.6
	"1985"	"1985"	"85+ years"	"85+"	"Female"	"F"	"Other Race"	"2131-1"	1573	16985	9261.1
	"1985"	"1985"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	258930	1755561	14749.1
	"1985"	"1985"	"85+ years"	"85+"	"Male"	"M"	"Black or African American"	"2054-5"	9780	61966	15782.8
	"1985"	"1985"	"85+ years"	"85+"	"Male"	"M"	"Other Race"	"2131-1"	1290	11248	11468.7
	"1985"	"1985"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	130583	688130	18976.5
	"1985"	"1985"	"Not Stated"	"NS"	"Female"	"F"	"Black or African American"	"2054-5"	52	Not Applicable	Not Applicable
	"1985"	"1985"	"Not Stated"	"NS"	"Female"	"F"	"Other Race"	"2131-1"	9	Not Applicable	Not Applicable
	"1985"	"1985"	"Not Stated"	"NS"	"Female"	"F"	"White"	"2106-3"	325	Not Applicable	Not Applicable
	"1985"	"1985"	"Not Stated"	"NS"	"Male"	"M"	"Black or African American"	"2054-5"	106	Not Applicable	Not Applicable
	"1985"	"1985"	"Not Stated"	"NS"	"Male"	"M"	"Other Race"	"2131-1"	8	Not Applicable	Not Applicable
	"1985"	"1985"	"Not Stated"	"NS"	"Male"	"M"	"White"	"2106-3"	377	Not Applicable	Not Applicable
	"1986"	"1986"	"< 1 year"	"1"	"Female"	"F"	"Black or African American"	"2054-5"	4899	291442	1681.0
	"1986"	"1986"	"< 1 year"	"1"	"Female"	"F"	"Other Race"	"2131-1"	488	69831	698.8
	"1986"	"1986"	"< 1 year"	"1"	"Female"	"F"	"White"	"2106-3"	11280	1470406	767.1
	"1986"	"1986"	"< 1 year"	"1"	"Male"	"M"	"Black or African American"	"2054-5"	6305	301468	2091.4
	"1986"	"1986"	"< 1 year"	"1"	"Male"	"M"	"Other Race"	"2131-1"	635	74631	850.9
	"1986"	"1986"	"< 1 year"	"1"	"Male"	"M"	"White"	"2106-3"	15284	1548769	986.8
	"1986"	"1986"	"1-4 years"	"1-4"	"Female"	"F"	"Black or African American"	"2054-5"	809	1052662	76.9
	"1986"	"1986"	"1-4 years"	"1-4"	"Female"	"F"	"Other Race"	"2131-1"	102	286979	35.5
	"1986"	"1986"	"1-4 years"	"1-4"	"Female"	"F"	"White"	"2106-3"	2307	5626960	41.0
	"1986"	"1986"	"1-4 years"	"1-4"	"Male"	"M"	"Black or African American"	"2054-5"	992	1075699	92.2
	"1986"	"1986"	"1-4 years"	"1-4"	"Male"	"M"	"Other Race"	"2131-1"	151	294075	51.3
	"1986"	"1986"	"1-4 years"	"1-4"	"Male"	"M"	"White"	"2106-3"	3119	5926574	52.6
	"1986"	"1986"	"5-9 years"	"5-9"	"Female"	"F"	"Black or African American"	"2054-5"	401	1291549	31.0
	"1986"	"1986"	"5-9 years"	"5-9"	"Female"	"F"	"Other Race"	"2131-1"	60	323555	18.5
	"1986"	"1986"	"5-9 years"	"5-9"	"Female"	"F"	"White"	"2106-3"	1184	6732733	17.6
	"1986"	"1986"	"5-9 years"	"5-9"	"Male"	"M"	"Black or African American"	"2054-5"	528	1317880	40.1
	"1986"	"1986"	"5-9 years"	"5-9"	"Male"	"M"	"Other Race"	"2131-1"	95	332803	28.5
	"1986"	"1986"	"5-9 years"	"5-9"	"Male"	"M"	"White"	"2106-3"	1814	7099878	25.5
	"1986"	"1986"	"10-14 years"	"10-14"	"Female"	"F"	"Black or African American"	"2054-5"	297	1249764	23.8
	"1986"	"1986"	"10-14 years"	"10-14"	"Female"	"F"	"Other Race"	"2131-1"	54	318440	17.0
	"1986"	"1986"	"10-14 years"	"10-14"	"Female"	"F"	"White"	"2106-3"	1289	6470841	19.9
	"1986"	"1986"	"10-14 years"	"10-14"	"Male"	"M"	"Black or African American"	"2054-5"	591	1275973	46.3
	"1986"	"1986"	"10-14 years"	"10-14"	"Male"	"M"	"Other Race"	"2131-1"	100	332883	30.0
	"1986"	"1986"	"10-14 years"	"10-14"	"Male"	"M"	"White"	"2106-3"	2375	6826333	34.8
	"1986"	"1986"	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	672	1373895	48.9
	"1986"	"1986"	"15-19 years"	"15-19"	"Female"	"F"	"Other Race"	"2131-1"	111	322794	34.4
	"1986"	"1986"	"15-19 years"	"15-19"	"Female"	"F"	"White"	"2106-3"	3655	7509098	48.7
	"1986"	"1986"	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	1847	1388867	133.0
	"1986"	"1986"	"15-19 years"	"15-19"	"Male"	"M"	"Other Race"	"2131-1"	301	349061	86.2
	"1986"	"1986"	"15-19 years"	"15-19"	"Male"	"M"	"White"	"2106-3"	9638	7868860	122.5
	"1986"	"1986"	"20-24 years"	"20-24"	"Female"	"F"	"Black or African American"	"2054-5"	1153	1455994	79.2
	"1986"	"1986"	"20-24 years"	"20-24"	"Female"	"F"	"Other Race"	"2131-1"	164	346046	47.4
	"1986"	"1986"	"20-24 years"	"20-24"	"Female"	"F"	"White"	"2106-3"	4340	8456376	51.3
	"1986"	"1986"	"20-24 years"	"20-24"	"Male"	"M"	"Black or African American"	"2054-5"	3409	1379755	247.1
	"1986"	"1986"	"20-24 years"	"20-24"	"Male"	"M"	"Other Race"	"2131-1"	514	369564	139.1
	"1986"	"1986"	"20-24 years"	"20-24"	"Male"	"M"	"White"	"2106-3"	14125	8736324	161.7
	"1986"	"1986"	"25-34 years"	"25-34"	"Female"	"F"	"Black or African American"	"2054-5"	4098	2767133	148.1
	"1986"	"1986"	"25-34 years"	"25-34"	"Female"	"F"	"Other Race"	"2131-1"	430	794634	54.1
	"1986"	"1986"	"25-34 years"	"25-34"	"Female"	"F"	"White"	"2106-3"	10776	17655853	61.0
	"1986"	"1986"	"25-34 years"	"25-34"	"Male"	"M"	"Black or African American"	"2054-5"	9594	2451856	391.3
	"1986"	"1986"	"25-34 years"	"25-34"	"Male"	"M"	"Other Race"	"2131-1"	921	743707	123.8
	"1986"	"1986"	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	30711	17958527	171.0
	"1986"	"1986"	"35-44 years"	"35-44"	"Female"	"F"	"Black or African American"	"2054-5"	5532	1920837	288.0
	"1986"	"1986"	"35-44 years"	"35-44"	"Female"	"F"	"Other Race"	"2131-1"	598	620618	96.4
	"1986"	"1986"	"35-44 years"	"35-44"	"Female"	"F"	"White"	"2106-3"	17340	14207002	122.1
	"1986"	"1986"	"35-44 years"	"35-44"	"Male"	"M"	"Black or African American"	"2054-5"	10767	1629345	660.8
	"1986"	"1986"	"35-44 years"	"35-44"	"Male"	"M"	"Other Race"	"2131-1"	950	555673	171.0
	"1986"	"1986"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	35206	14075520	250.1
	"1986"	"1986"	"45-54 years"	"45-54"	"Female"	"F"	"Black or African American"	"2054-5"	8818	1312967	671.6
	"1986"	"1986"	"45-54 years"	"45-54"	"Female"	"F"	"Other Race"	"2131-1"	848	356790	237.7
	"1986"	"1986"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	33156	9963049	332.8
	"1986"	"1986"	"45-54 years"	"45-54"	"Male"	"M"	"Black or African American"	"2054-5"	13830	1082383	1277.7
	"1986"	"1986"	"45-54 years"	"45-54"	"Male"	"M"	"Other Race"	"2131-1"	1288	333247	386.5
	"1986"	"1986"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	57221	9610491	595.4
	"1986"	"1986"	"55-64 years"	"55-64"	"Female"	"F"	"Black or African American"	"2054-5"	16976	1128029	1504.9
	"1986"	"1986"	"55-64 years"	"55-64"	"Female"	"F"	"Other Race"	"2131-1"	1400	268703	521.0
	"1986"	"1986"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	88322	10277575	859.4
	"1986"	"1986"	"55-64 years"	"55-64"	"Male"	"M"	"Black or African American"	"2054-5"	24208	888727	2723.9
	"1986"	"1986"	"55-64 years"	"55-64"	"Male"	"M"	"Other Race"	"2131-1"	1978	217722	908.5
	"1986"	"1986"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	146145	9213135	1586.3
	"1986"	"1986"	"65-74 years"	"65-74"	"Female"	"F"	"Black or African American"	"2054-5"	24816	843590	2941.7
	"1986"	"1986"	"65-74 years"	"65-74"	"Female"	"F"	"Other Race"	"2131-1"	1780	161568	1101.7
	"1986"	"1986"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	175897	8657219	2031.8
	"1986"	"1986"	"65-74 years"	"65-74"	"Male"	"M"	"Black or African American"	"2054-5"	30320	590592	5133.8
	"1986"	"1986"	"65-74 years"	"65-74"	"Male"	"M"	"Other Race"	"2131-1"	2800	132946	2106.1
	"1986"	"1986"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	249926	6751344	3701.9
	"1986"	"1986"	"75-84 years"	"75-84"	"Female"	"F"	"Black or African American"	"2054-5"	26440	445733	5931.8
	"1986"	"1986"	"75-84 years"	"75-84"	"Female"	"F"	"Other Race"	"2131-1"	1965	67113	2927.9
	"1986"	"1986"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	263913	5232039	5044.2
	"1986"	"1986"	"75-84 years"	"75-84"	"Male"	"M"	"Black or African American"	"2054-5"	24342	262030	9289.8
	"1986"	"1986"	"75-84 years"	"75-84"	"Male"	"M"	"Other Race"	"2131-1"	3066	56817	5396.3
	"1986"	"1986"	"75-84 years"	"75-84"	"Male"	"M"	"White"	"2106-3"	255423	3064558	8334.7
	"1986"	"1986"	"85+ years"	"85+"	"Female"	"F"	"Black or African American"	"2054-5"	18140	138406	13106.4
	"1986"	"1986"	"85+ years"	"85+"	"Female"	"F"	"Other Race"	"2131-1"	1702	17981	9465.5
	"1986"	"1986"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	264678	1806892	14648.2
	"1986"	"1986"	"85+ years"	"85+"	"Male"	"M"	"Black or African American"	"2054-5"	10377	62917	16493.2
	"1986"	"1986"	"85+ years"	"85+"	"Male"	"M"	"Other Race"	"2131-1"	1429	12144	11767.1
	"1986"	"1986"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	131147	703708	18636.6
	"1986"	"1986"	"Not Stated"	"NS"	"Female"	"F"	"Black or African American"	"2054-5"	61	Not Applicable	Not Applicable
	"1986"	"1986"	"Not Stated"	"NS"	"Female"	"F"	"Other Race"	"2131-1"	13	Not Applicable	Not Applicable
	"1986"	"1986"	"Not Stated"	"NS"	"Female"	"F"	"White"	"2106-3"	392	Not Applicable	Not Applicable
	"1986"	"1986"	"Not Stated"	"NS"	"Male"	"M"	"Black or African American"	"2054-5"	104	Not Applicable	Not Applicable
	"1986"	"1986"	"Not Stated"	"NS"	"Male"	"M"	"Other Race"	"2131-1"	9	Not Applicable	Not Applicable
	"1986"	"1986"	"Not Stated"	"NS"	"Male"	"M"	"White"	"2106-3"	420	Not Applicable	Not Applicable
	"1987"	"1987"	"< 1 year"	"1"	"Female"	"F"	"Black or African American"	"2054-5"	5070	301307	1682.7
	"1987"	"1987"	"< 1 year"	"1"	"Female"	"F"	"Other Race"	"2131-1"	493	74686	660.1
	"1987"	"1987"	"< 1 year"	"1"	"Female"	"F"	"White"	"2106-3"	11047	1482248	745.3
	"1987"	"1987"	"< 1 year"	"1"	"Male"	"M"	"Black or African American"	"2054-5"	6391	309866	2062.5
	"1987"	"1987"	"< 1 year"	"1"	"Male"	"M"	"Other Race"	"2131-1"	644	79707	808.0
	"1987"	"1987"	"< 1 year"	"1"	"Male"	"M"	"White"	"2106-3"	14763	1561580	945.4
	"1987"	"1987"	"1-4 years"	"1-4"	"Female"	"F"	"Black or African American"	"2054-5"	786	1061442	74.1
	"1987"	"1987"	"1-4 years"	"1-4"	"Female"	"F"	"Other Race"	"2131-1"	115	297645	38.6
	"1987"	"1987"	"1-4 years"	"1-4"	"Female"	"F"	"White"	"2106-3"	2311	5648110	40.9
	"1987"	"1987"	"1-4 years"	"1-4"	"Male"	"M"	"Black or African American"	"2054-5"	999	1085901	92.0
	"1987"	"1987"	"1-4 years"	"1-4"	"Male"	"M"	"Other Race"	"2131-1"	145	305903	47.4
	"1987"	"1987"	"1-4 years"	"1-4"	"Male"	"M"	"White"	"2106-3"	3117	5949926	52.4
	"1987"	"1987"	"5-9 years"	"5-9"	"Female"	"F"	"Black or African American"	"2054-5"	364	1313459	27.7
	"1987"	"1987"	"5-9 years"	"5-9"	"Female"	"F"	"Other Race"	"2131-1"	58	346068	16.8
	"1987"	"1987"	"5-9 years"	"5-9"	"Female"	"F"	"White"	"2106-3"	1243	6852369	18.1
	"1987"	"1987"	"5-9 years"	"5-9"	"Male"	"M"	"Black or African American"	"2054-5"	541	1340273	40.4
	"1987"	"1987"	"5-9 years"	"5-9"	"Male"	"M"	"Other Race"	"2131-1"	93	355900	26.1
	"1987"	"1987"	"5-9 years"	"5-9"	"Male"	"M"	"White"	"2106-3"	2002	7222189	27.7
	"1987"	"1987"	"10-14 years"	"10-14"	"Female"	"F"	"Black or African American"	"2054-5"	290	1243928	23.3
	"1987"	"1987"	"10-14 years"	"10-14"	"Female"	"F"	"Other Race"	"2131-1"	58	326953	17.7
	"1987"	"1987"	"10-14 years"	"10-14"	"Female"	"F"	"White"	"2106-3"	1151	6416463	17.9
	"1987"	"1987"	"10-14 years"	"10-14"	"Male"	"M"	"Black or African American"	"2054-5"	606	1271242	47.7
	"1987"	"1987"	"10-14 years"	"10-14"	"Male"	"M"	"Other Race"	"2131-1"	106	342078	31.0
	"1987"	"1987"	"10-14 years"	"10-14"	"Male"	"M"	"White"	"2106-3"	2231	6776182	32.9
	"1987"	"1987"	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	678	1373503	49.4
	"1987"	"1987"	"15-19 years"	"15-19"	"Female"	"F"	"Other Race"	"2131-1"	103	344002	29.9
	"1987"	"1987"	"15-19 years"	"15-19"	"Female"	"F"	"White"	"2106-3"	3581	7421397	48.3
	"1987"	"1987"	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	2028	1391893	145.7
	"1987"	"1987"	"15-19 years"	"15-19"	"Male"	"M"	"Other Race"	"2131-1"	313	370709	84.4
	"1987"	"1987"	"15-19 years"	"15-19"	"Male"	"M"	"White"	"2106-3"	8912	7796802	114.3
	"1987"	"1987"	"20-24 years"	"20-24"	"Female"	"F"	"Black or African American"	"2054-5"	1231	1429785	86.1
	"1987"	"1987"	"20-24 years"	"20-24"	"Female"	"F"	"Other Race"	"2131-1"	177	358401	49.4
	"1987"	"1987"	"20-24 years"	"20-24"	"Female"	"F"	"White"	"2106-3"	4022	8183032	49.2
	"1987"	"1987"	"20-24 years"	"20-24"	"Male"	"M"	"Black or African American"	"2054-5"	3560	1358284	262.1
	"1987"	"1987"	"20-24 years"	"20-24"	"Male"	"M"	"Other Race"	"2131-1"	490	382656	128.1
	"1987"	"1987"	"20-24 years"	"20-24"	"Male"	"M"	"White"	"2106-3"	12928	8479390	152.5
	"1987"	"1987"	"25-34 years"	"25-34"	"Female"	"F"	"Black or African American"	"2054-5"	4282	2819525	151.9
	"1987"	"1987"	"25-34 years"	"25-34"	"Female"	"F"	"Other Race"	"2131-1"	409	831843	49.2
	"1987"	"1987"	"25-34 years"	"25-34"	"Female"	"F"	"White"	"2106-3"	11277	17790310	63.4
	"1987"	"1987"	"25-34 years"	"25-34"	"Male"	"M"	"Black or African American"	"2054-5"	9936	2506814	396.4
	"1987"	"1987"	"25-34 years"	"25-34"	"Male"	"M"	"Other Race"	"2131-1"	956	785711	121.7
	"1987"	"1987"	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	30841	18106409	170.3
	"1987"	"1987"	"35-44 years"	"35-44"	"Female"	"F"	"Black or African American"	"2054-5"	5889	2007211	293.4
	"1987"	"1987"	"35-44 years"	"35-44"	"Female"	"F"	"Other Race"	"2131-1"	594	668396	88.9
	"1987"	"1987"	"35-44 years"	"35-44"	"Female"	"F"	"White"	"2106-3"	17631	14673921	120.2
	"1987"	"1987"	"35-44 years"	"35-44"	"Male"	"M"	"Black or African American"	"2054-5"	11666	1706898	683.5
	"1987"	"1987"	"35-44 years"	"35-44"	"Male"	"M"	"Other Race"	"2131-1"	1019	598461	170.3
