"country_name","country_code","year","gdp_pc_ppp"
"Tunisia","TUN",2001,6241.1619493636
"Turkey","TUR",2001,8758.26891862116
"Tuvalu","TUV",2001,2510.81262384964
"Tanzania","TZA",2001,1237.40311710481
"Uganda","UGA",2001,859.375547056757
"Ukraine","UKR",2001,4307.57404384084
"Upper middle income","UMC",2001,5437.04678546425
"Uruguay","URY",2001,9791.64931732118
"United States","USA",2001,37273.5338837173
"Uzbekistan","UZB",2001,2069.35023142918
"St. Vincent and the Grenadines","VCT",2001,6231.03705440838
"Venezuela, RB","VEN",2001,11895.3667532419
"Vietnam","VNM",2001,2252.3792838366
"Vanuatu","VUT",2001,2159.71029587162
"West Bank and Gaza","PSE",2001,3110.04832942917
"World","WLD",2001,8117.10055115059
"Samoa","WSM",2001,3738.21647920599
"Yemen, Rep.","YEM",2001,3285.60236721505
"South Africa","ZAF",2001,8097.32486216886
"Congo, Dem. Rep.","COD",2001,444.524915566025
"Zambia","ZMB",2001,1832.4751639323
"Zimbabwe","ZWE",2001,2059.12618567384
"Afghanistan","AFG",2002,866.70445306671
"Angola","AGO",2002,3093.70563264484
"Albania","ALB",2002,4918.87084278159
"Arab World","ARB",2002,9395.8916312145
"United Arab Emirates","ARE",2002,86712.0422857497
"Armenia","ARM",2002,3007.37895853632
"Antigua and Barbuda","ATG",2002,15372.1477521814
"Australia","AUS",2002,28689.2659459317
"Austria","AUT",2002,31261.5516292637
"Azerbaijan","AZE",2002,4393.84416702012
"Burundi","BDI",2002,601.7468521943
"Belgium","BEL",2002,30711.4059795178
"Benin","BEN",2002,1305.60788202785
"Burkina Faso","BFA",2002,933.249755101446
"Bangladesh","BGD",2002,1403.77241900458
"Bulgaria","BGR",2002,7752.29730419792
"Bahrain","BHR",2002,35931.9778772663
"Bahamas, The","BHS",2002,21630.9164935094
"Bosnia and Herzegovina","BIH",2002,4888.46567090904
"Belarus","BLR",2002,6703.58808454049
"Belize","BLZ",2002,6212.95493212893
"Bermuda","BMU",2002,43704.810955403
"Bolivia","BOL",2002,3567.96537522162
"Brazil","BRA",2002,9172.69748618058
"Barbados","BRB",2002,11779.0534022565
"Brunei Darussalam","BRN",2002,62663.8115289735
"Bhutan","BTN",2002,3343.87625863353
"Botswana","BWA",2002,8726.33272463808
"Central African Republic","CAF",2002,602.999294665006
"Canada","CAN",2002,30630.7396948016
"Central Europe and the Baltics","CEB",2002,11566.3819751016
"Switzerland","CHE",2002,36376.6924506913
"Chile","CHL",2002,10352.4450708373
"China","CHN",2002,3461.01747776375
"Cote d'Ivoire","CIV",2002,2392.78341610135
"Cameroon","CMR",2002,2041.3854194971
"Congo, Rep.","COG",2002,3932.5891047252
"Colombia","COL",2002,6986.99079712923
"Comoros","COM",2002,1202.00026323393
"Cabo Verde","CPV",2002,3218.74245570984
"Costa Rica","CRI",2002,7860.01318425058
"Caribbean small states","CSS",2002,9059.20205379687
"Cuba","CUB",2002,9545.68477016623
"Cyprus","CYP",2002,21375.4538630359
"Czech Republic","CZE",2002,18318.354946634
"Germany","DEU",2002,28397.1594920658
"Djibouti","DJI",2002,1739.75426351121
"Dominica","DMA",2002,6561.9852587331
"Denmark","DNK",2002,31597.6898560098
"Dominican Republic","DOM",2002,6844.58689556479
"Algeria","DZA",2002,8753.34223311708
"East Asia & Pacific (developing only)","EAP",2002,3722.51214623452
"East Asia & Pacific (all income levels)","EAS",2002,6200.82297701903
"Europe & Central Asia (developing only)","ECA",2002,6393.61451875138
"Europe & Central Asia (all income levels)","ECS",2002,17312.596927187
"Ecuador","ECU",2002,6381.30276698276
"Egypt, Arab Rep.","EGY",2002,6598.94493940742
"Euro area","EMU",2002,27147.6629414827
"Eritrea","ERI",2002,1226.91490744503
"Spain","ESP",2002,24659.0987041919
"Estonia","EST",2002,11783.7681930676
"Ethiopia","ETH",2002,532.193063638374
"European Union","EUU",2002,24624.3625645181
"Fragile and conflict affected situations","FCS",2002,2388.46024520032
"Finland","FIN",2002,28421.2398938674
"Fiji","FJI",2002,5551.93173603828
"France","FRA",2002,28504.5066595955
"Micronesia, Fed. Sts.","FSM",2002,2679.67486973892
"Gabon","GAB",2002,13940.5222460396
"United Kingdom","GBR",2002,29981.0944406676
"Georgia","GEO",2002,3015.96872614076
"Ghana","GHA",2002,1906.11942814541
"Guinea","GIN",2002,988.080346432332
"Gambia, The","GMB",2002,1239.4718695283
"Guinea-Bissau","GNB",2002,1059.51701892215
"Equatorial Guinea","GNQ",2002,17783.4200838974
"Greece","GRC",2002,22385.8639049678
"Grenada","GRD",2002,8013.18250257998
"Guatemala","GTM",2002,5259.25677771499
"Guyana","GUY",2002,4277.75613779431
"High income","HIC",2002,26984.49203417
"Hong Kong SAR, China","HKG",2002,28295.1616610179
"Honduras","HND",2002,2932.81674621433
"Heavily indebted poor countries (HIPC)","HPC",2002,1209.66368010064
"Croatia","HRV",2002,12740.16501599
"Haiti","HTI",2002,1363.66871582765
"Hungary","HUN",2002,14885.2025893982
"Indonesia","IDN",2002,4809.11302282355
"India","IND",2002,2209.51103719126
"Ireland","IRL",2002,34246.1901471278
"Iran, Islamic Rep.","IRN",2002,9548.02188844138
"Iraq","IRQ",2002,8697.88283403656
"Iceland","ISL",2002,32057.0641684378
"Israel","ISR",2002,24965.0751368189
"Italy","ITA",2002,27910.1989514803
"Jordan","JOR",2002,6716.38485044339
"Japan","JPN",2002,27241.1030286307
"Kazakhstan","KAZ",2002,9972.88467739947
"Kenya","KEN",2002,1745.06614584885
"Kyrgyz Republic","KGZ",2002,1764.85574397567
"Cambodia","KHM",2002,1248.23826797159
"Kiribati","KIR",2002,1451.50210944017
"St. Kitts and Nevis","KNA",2002,16298.2864214446
"Korea, Rep.","KOR",2002,20784.9455980244
"Kosovo","",2002,4840.00226736424
"Kuwait","KWT",2002,59469.1279391009
"Latin America & Caribbean (developing only)","LAC",2002,8488.79514720208
"Lao PDR","LAO",2002,2084.62614482984
"Lebanon","LBN",2002,10040.9621929611
"Liberia","LBR",2002,590.89715035331
"Libya","LBY",2002,17396.0689950913
"St. Lucia","LCA",2002,7747.9200132604
"Latin America & Caribbean (all income levels)","LCN",2002,8759.97486016085
"Least developed countries: UN classification","LDC",2002,1185.93358220779
"Low income","LIC",2002,1042.55064564586
"Sri Lanka","LKA",2002,4207.1545175156
"Lower middle income","LMC",2002,2886.77489601785
"Low & middle income","LMY",2002,3871.69041485151
"Lesotho","LSO",2002,1389.84412245578
"Lithuania","LTU",2002,10646.7703272857
"Luxembourg","LUX",2002,59351.640247055
"Latvia","LVA",2002,9988.91457958128
"Macao SAR, China","MAC",2002,35959.9117525291
"Morocco","MAR",2002,3963.08694767426
"Moldova","MDA",2002,2195.09375603419
"Madagascar","MDG",2002,1036.69434379347
"Maldives","MDV",2002,5643.48807487048
"Middle East & North Africa (all income levels)","MEA",2002,10655.1463100266
"Mexico","MEX",2002,10237.5536908477
"Marshall Islands","MHL",2002,2612.8182248488
"Middle income","MIC",2002,4307.59625561646
"Macedonia, FYR","MKD",2002,5885.48480279239
"Mali","MLI",2002,1149.89491957365
"Malta","MLT",2002,19328.8962853756
"Middle East & North Africa (developing only)","MNA",2002,7389.28828387028
"Montenegro","MNE",2002,6991.85391200465
"Mongolia","MNG",2002,3405.59890509673
"Mozambique","MOZ",2002,552.281010742157
"Mauritania","MRT",2002,1962.7836165962
"Mauritius","MUS",2002,9643.34406666305
"Malawi","MWI",2002,477.52232589215
"Malaysia","MYS",2002,13128.7727819358
"North America","NAC",2002,37426.3810863663
"Namibia","NAM",2002,5167.94754361165
"Niger","NER",2002,657.04325822392
"Nigeria","NGA",2002,2405.29430580409
"Nicaragua","NIC",2002,2895.04133028192
"Netherlands","NLD",2002,33885.4470738188
"High income: nonOECD","NOC",2002,15813.2434101503
"Norway","NOR",2002,37058.8124938622
"Nepal","NPL",2002,1309.82209224439
"New Zealand","NZL",2002,23094.0453470919
"High income: OECD","OEC",2002,29655.4707022502
"OECD members","OED",2002,26605.3010326053
"Oman","OMN",2002,36857.8882683041
"Other small states","OSS",2002,5356.02184266399
"Pakistan","PAK",2002,2802.35696761062
"Panama","PAN",2002,8096.51124403827
"Peru","PER",2002,5509.03567890554
"Philippines","PHL",2002,3572.30686084891
"Palau","PLW",2002,12155.5036067415
"Papua New Guinea","PNG",2002,1447.42571918026
"Poland","POL",2002,11592.2803284225
"Puerto Rico","PRI",2002,29789.7628317096
"Portugal","PRT",2002,19331.7294021468
"Paraguay","PRY",2002,4726.17841884539
"Pacific island small states","PSS",2002,3685.08859872764
"Qatar","QAT",2002,97132.0130789134
"Romania","ROU",2002,7061.77009401641
"Russian Federation","RUS",2002,8023.49114634094
"Rwanda","RWA",2002,724.579761748535
"South Asia","SAS",2002,2185.93805372792
"Saudi Arabia","SAU",2002,28350.4018832985
"Sudan","SDN",2002,2112.61112369711
"Senegal","SEN",2002,1575.98546953625
"Singapore","SGP",2002,42196.0525410197
"Solomon Islands","SLB",2002,1197.03638217393
"Sierra Leone","SLE",2002,894.243050234096
"El Salvador","SLV",2002,5324.69282963864
"Serbia","SRB",2002,6762.80303300096
"Sub-Saharan Africa (developing only)","SSA",2002,1988.16456310098
"Sub-Saharan Africa (all income levels)","SSF",2002,2000.61834667222
"Small states","SST",2002,6304.33485747614
"Sao Tome and Principe","STP",2002,1803.28719557712
"Suriname","SUR",2002,8644.57820610273
"Slovak Republic","SVK",2002,13159.7093758531
"Slovenia","SVN",2002,20127.9622992721
"Sweden","SWE",2002,30790.5051760393
"Swaziland","SWZ",2002,4855.46173853059
"Seychelles","SYC",2002,14475.2070579639
"Chad","TCD",2002,922.076775365705
"Togo","TGO",2002,993.820136857251
"Thailand","THA",2002,7736.41750652632
"Tajikistan","TJK",2002,1151.01481291088
"Turkmenistan","TKM",2002,4508.44044907843
"Timor-Leste","TLS",2002,1121.64595660104
"Tonga","TON",2002,4017.23681587869
"Trinidad and Tobago","TTO",2002,16275.3674718153
"Tunisia","TUN",2002,6380.73027529687
"Turkey","TUR",2002,8798.42418256114
"Tuvalu","TUV",2002,2733.35186018207
"Tanzania","TZA",2002,1312.21934211516
"Uganda","UGA",2002,917.475868444062
"Ukraine","UKR",2002,4647.04080414395
"Upper middle income","UMC",2002,5707.79190037611
"Uruguay","URY",2002,9171.13529952318
"United States","USA",2002,38165.9891663245
"Uzbekistan","UZB",2002,2158.56342991293
"St. Vincent and the Grenadines","VCT",2002,6716.56985731567
"Venezuela, RB","VEN",2002,10807.0288247709
"Vietnam","VNM",2002,2403.45019777846
"Vanuatu","VUT",2002,2030.71647458903
"West Bank and Gaza","PSE",2002,3032.7745514252
"World","WLD",2002,8385.05231243884
"Samoa","WSM",2002,3937.4611536208
"Yemen, Rep.","YEM",2002,3369.89867923053
"South Africa","ZAF",2002,8406.61941155208
"Congo, Dem. Rep.","COD",2002,451.982447382769
"Zambia","ZMB",2002,1896.24737433542
"Zimbabwe","ZWE",2002,1896.60827507586
"Afghanistan","AFG",2003,920.748143536978
"Angola","AGO",2003,3205.84341849113
"Albania","ALB",2003,5322.75463799461
"Arab World","ARB",2003,9699.9014760195
"United Arab Emirates","ARE",2003,92074.3592085433
"Armenia","ARM",2003,3510.63694625266
"Antigua and Barbuda","ATG",2003,16426.3231713619
"Australia","AUS",2003,29691.1542280732
"Austria","AUT",2003,32199.2739782206
"Azerbaijan","AZE",2003,4945.7269234037
"Burundi","BDI",2003,587.318719290583
"Belgium","BEL",2003,31007.4433500576
"Benin","BEN",2003,1338.04814673539
"Burkina Faso","BFA",2003,996.720069172065
"Bangladesh","BGD",2003,1483.40464839129
"Bulgaria","BGR",2003,8396.4700951379
"Bahrain","BHR",2003,36867.038692512
"Bahamas, The","BHS",2003,21328.5620211655
"Bosnia and Herzegovina","BIH",2003,5187.73346738284
"Belarus","BLR",2003,7369.5587788852
"Belize","BLZ",2003,6751.51163414446
"Bermuda","BMU",2003,45795.6444257559
"Bolivia","BOL",2003,3665.85396427087
"Brazil","BRA",2003,9339.98141057037
"Barbados","BRB",2003,12191.1654142881
"Brunei Darussalam","BRN",2003,64422.0040105044
"Bhutan","BTN",2003,3565.11903581176
"Botswana","BWA",2003,9191.93052880676
"Central African Republic","CAF",2003,572.344355359842
"Canada","CAN",2003,32019.2610384339
"Central Europe and the Baltics","CEB",2003,12287.8649503292
"Switzerland","CHE",2003,36415.7849665122
"Chile","CHL",2003,10948.1573348129
"China","CHN",2003,3859.7817249393
"Cote d'Ivoire","CIV",2003,2369.15559028495
"Cameroon","CMR",2003,2110.51262364827
"Congo, Rep.","COG",2003,3947.77616899128
"Colombia","COL",2003,7289.50484477595
"Comoros","COM",2003,1220.01943342377
"Cabo Verde","CPV",2003,3362.87790468068
"Costa Rica","CRI",2003,8372.01548367314
"Caribbean small states","CSS",2003,9920.39404749665
"Cuba","CUB",2003,10074.7006565396
"Cyprus","CYP",2003,21835.5185022211
"Czech Republic","CZE",2003,19607.3356955461
"Germany","DEU",2003,29319.4703528595
"Djibouti","DJI",2003,1805.38123482345
"Dominica","DMA",2003,7181.34079910465
"Denmark","DNK",2003,31265.7916382586
"Dominican Republic","DOM",2003,6858.8847330929
"Algeria","DZA",2003,9445.78469483032
"East Asia & Pacific (developing only)","EAP",2003,4083.67945994233
"East Asia & Pacific (all income levels)","EAS",2003,6602.0363426042
"Europe & Central Asia (developing only)","ECA",2003,6813.633952536
"Europe & Central Asia (all income levels)","ECS",2003,17994.9125522489
"Ecuador","ECU",2003,6559.96782600173
"Egypt, Arab Rep.","EGY",2003,6832.41695105944
"Euro area","EMU",2003,27643.0844353386
"Eritrea","ERI",2003,1166.13016205291
"Spain","ESP",2003,25334.6166965645
"Estonia","EST",2003,13220.269549157
"Ethiopia","ETH",2003,516.009893115287
"European Union","EUU",2003,25264.0129526859
"Fragile and conflict affected situations","FCS",2003,2207.8879038897
"Finland","FIN",2003,28813.2921540656
"Fiji","FJI",2003,5712.31020090176
"France","FRA",2003,28091.7363647701
"Micronesia, Fed. Sts.","FSM",2003,2787.33898428841
"Gabon","GAB",2003,14232.5599865488
"United Kingdom","GBR",2003,31189.3107588555
"Georgia","GEO",2003,3438.41441690802
"Ghana","GHA",2003,1993.28599697493
"Guinea","GIN",2003,1002.75049596259
"Gambia, The","GMB",2003,1309.06776389629
"Guinea-Bissau","GNB",2003,1063.04705353634
"Equatorial Guinea","GNQ",2003,20045.483729064
"Greece","GRC",2003,23565.1302487649
"Grenada","GRD",2003,8922.78444420027
"Guatemala","GTM",2003,5364.38326773287
"Guyana","GUY",2003,4302.06361845044
"High income","HIC",2003,28017.243450024
"Hong Kong SAR, China","HKG",2003,29799.926121996
"Honduras","HND",2003,3064.83288903166
"Heavily indebted poor countries (HIPC)","HPC",2003,1254.10234259756
"Croatia","HRV",2003,13643.3333526681
"Haiti","HTI",2003,1374.69548894203
"Hungary","HUN",2003,15591.9098004612
"Indonesia","IDN",2003,5066.23505336666
"India","IND",2003,2392.72957250886
"Ireland","IRL",2003,35787.6451884342
"Iran, Islamic Rep.","IRN",2003,10307.0157666026
"Iraq","IRQ",2003,5769.89686729005
"Iceland","ISL",2003,31800.6122436883
"Israel","ISR",2003,23541.3661426691
"Italy","ITA",2003,28471.5814791499
"Jordan","JOR",2003,6961.37846445528
"Japan","JPN",2003,27941.1739449145
"Kazakhstan","KAZ",2003,11080.2896667144
"Kenya","KEN",2003,1783.16852064356
"Kyrgyz Republic","KGZ",2003,1906.48649089516
"Cambodia","KHM",2003,1357.37419217979
"Kiribati","KIR",2003,1512.38831618184
"St. Kitts and Nevis","KNA",2003,15946.3255722586
"Korea, Rep.","KOR",2003,21389.2442832013
"Kosovo","",2003,5228.13013020889
"Kuwait","KWT",2003,68869.3199264568
"Latin America & Caribbean (developing only)","LAC",2003,8701.49559068252
"Lao PDR","LAO",2003,2225.54283803874
"Lebanon","LBN",2003,10072.6586998784
"Liberia","LBR",2003,397.865614459681
"Libya","LBY",2003,19745.3600852554
"St. Lucia","LCA",2003,8202.84702326015
"Latin America & Caribbean (all income levels)","LCN",2003,8993.47915274782
"Least developed countries: UN classification","LDC",2003,1243.96132136484
"Low income","LIC",2003,1080.7244204731
"Sri Lanka","LKA",2003,4486.15917832647
"Lower middle income","LMC",2003,3082.06788157767
"Low & middle income","LMY",2003,4109.83269735373
"Lesotho","LSO",2003,1473.67382371844
"Lithuania","LTU",2003,12187.4675604502
"Luxembourg","LUX",2003,60687.6590840744
"Latvia","LVA",2003,10811.8745406511
"Macao SAR, China","MAC",2003,40691.6314937059
"Morocco","MAR",2003,4254.06335528583
"Moldova","MDA",2003,2393.33979716799
"Madagascar","MDG",2003,1126.54030756364
"Maldives","MDV",2003,6459.80771756921
"Middle East & North Africa (all income levels)","MEA",2003,11045.4297065136
"Mexico","MEX",2003,10473.902383512
"Marshall Islands","MHL",2003,2671.78464835299
"Middle income","MIC",2003,4581.02840495862
"Macedonia, FYR","MKD",2003,6281.87757336146
"Mali","MLI",2003,1222.23126526463
"Malta","MLT",2003,19721.9178621331
"Middle East & North Africa (developing only)","MNA",2003,7548.64987759538
"Montenegro","MNE",2003,7296.11345271536
"Mongolia","MNG",2003,3678.59437287694
"Mozambique","MOZ",2003,580.584685584241
"Mauritania","MRT",2003,2051.00215702213
"Mauritius","MUS",2003,10121.7126657011
"Malawi","MWI",2003,500.730141388043
"Malaysia","MYS",2003,13894.1731058077
"North America","NAC",2003,38924.8061322203
"Namibia","NAM",2003,5430.8303119479
"Niger","NER",2003,680.506570716422
"Nigeria","NGA",2003,2639.32750916117
"Nicaragua","NIC",2003,2987.72626570432
"Netherlands","NLD",2003,33680.7047822017
"High income: nonOECD","NOC",2003,17373.4769310838
"Norway","NOR",2003,38332.4053229386
"Nepal","NPL",2003,1364.70087483579
"New Zealand","NZL",2003,23740.9625296593
"High income: OECD","OEC",2003,30563.1251970208
"OECD members","OED",2003,27390.3815601928
"Oman","OMN",2003,35353.1011175583
"Other small states","OSS",2003,5626.8521641396
"Pakistan","PAK",2003,2943.12952694105
"Panama","PAN",2003,8439.62748387671
"Peru","PER",2003,5778.61353676295
"Philippines","PHL",2003,3748.16221441268
"Palau","PLW",2003,12337.3206516528
"Papua New Guinea","PNG",2003,1471.05017851117
"Poland","POL",2003,12043.8516729575
"Puerto Rico","PRI",2003,30726.7382757633
"Portugal","PRT",2003,19821.8776558351
"Paraguay","PRY",2003,4930.44414747696
"Pacific island small states","PSS",2003,3793.86247270233
"Qatar","QAT",2003,98007.6336486036
"Romania","ROU",2003,7746.240911665
"Russian Federation","RUS",2003,9252.34767043933
"Rwanda","RWA",2003,738.357519143227
"South Asia","SAS",2003,2351.51925373472
"Saudi Arabia","SAU",2003,29730.9673424095
"Sudan","SDN",2003,2256.20770025078
"Senegal","SEN",2003,1669.27868476334
"Singapore","SGP",2003,45614.4192839054
"Solomon Islands","SLB",2003,1266.88321002535
"Sierra Leone","SLE",2003,951.129068729253
"El Salvador","SLV",2003,5536.33073697667
"Serbia","SRB",2003,7220.87177632094
"Sub-Saharan Africa (developing only)","SSA",2003,2074.24880084621
"Sub-Saharan Africa (all income levels)","SSF",2003,2088.48774199115
"Small states","SST",2003,6701.39918497711
"Sao Tome and Principe","STP",2003,1923.0631971351
"Suriname","SUR",2003,9216.85741584872
"Slovak Republic","SVK",2003,13928.4142343606
"Slovenia","SVN",2003,20943.5984676057
"Sweden","SWE",2003,32061.6022678092
"Swaziland","SWZ",2003,5036.43300659779
"Seychelles","SYC",2003,14045.5925016942
"Chad","TCD",2003,1038.20397548254
"Togo","TGO",2003,1036.48140787514
"Thailand","THA",2003,8363.4866848881
"Tajikistan","TJK",2003,1278.04802143009
"Turkmenistan","TKM",2003,4699.71063363086
"Timor-Leste","TLS",2003,1076.77651559847
"Tonga","TON",2003,4160.14011757088
"Trinidad and Tobago","TTO",2003,18904.7794569403
"Tunisia","TUN",2003,6794.65491747912
"Turkey","TUR",2003,8931.24860407942
"Tuvalu","TUV",2003,2678.03837772163
"Tanzania","TZA",2003,1393.47273349126
"Uganda","UGA",2003,963.112082547076
"Ukraine","UKR",2003,5227.43886629792
"Upper middle income","UMC",2003,6069.53900994589
"Uruguay","URY",2003,9435.1816133415
"United States","USA",2003,39677.3017578944
"Uzbekistan","UZB",2003,2267.513534145
"St. Vincent and the Grenadines","VCT",2003,7363.40665981075
"Venezuela, RB","VEN",2003,9984.88941574721
"Vietnam","VNM",2003,2590.19952039754
"Vanuatu","VUT",2003,2105.80839986889
"West Bank and Gaza","PSE",2003,3292.73488381883
"World","WLD",2003,8746.52597460324
"Samoa","WSM",2003,4171.6497856912
"Yemen, Rep.","YEM",2003,3466.77782544984
"South Africa","ZAF",2003,8715.91523662326
"Congo, Dem. Rep.","COD",2003,472.808143667882
"Zambia","ZMB",2003,2017.27297425187
"Zimbabwe","ZWE",2003,1601.57921260544
"Afghanistan","AFG",2004,920.106877255381
"Angola","AGO",2004,3525.263937929
"Albania","ALB",2004,5815.92113441086
"Arab World","ARB",2004,10670.889755825
"United Arab Emirates","ARE",2004,95455.1202400456
"Armenia","ARM",2004,3998.34446309027
"Antigua and Barbuda","ATG",2004,17592.8433712148
"Australia","AUS",2004,31318.6234494447
"Austria","AUT",2004,33809.7507594333
"Azerbaijan","AZE",2004,5551.12293860728
"Burundi","BDI",2004,611.867340720814
"Belgium","BEL",2004,31946.2202306923
"Benin","BEN",2004,1371.69438508392
"Burkina Faso","BFA",2004,1039.17122113227
"Bangladesh","BGD",2004,1596.23374759975
"Bulgaria","BGR",2004,9096.6635566204
"Bahrain","BHR",2004,38131.5477489479
"Bahamas, The","BHS",2004,21643.3808338255
"Bosnia and Herzegovina","BIH",2004,5668.58689619641
"Belarus","BLR",2004,8497.1224057239
"Belize","BLZ",2004,7076.09569171806
"Bermuda","BMU",2004,47832.6309998744
"Bolivia","BOL",2004,3850.80804976693
"Brazil","BRA",2004,10020.4817812953
"Barbados","BRB",2004,12642.1151104852
"Brunei Darussalam","BRN",2004,65207.7952425311
"Bhutan","BTN",2004,3771.90729250618
"Botswana","BWA",2004,9584.25136754691
"Central African Republic","CAF",2004,613.084758295689
"Canada","CAN",2004,33594.0479835876
"Central Europe and the Baltics","CEB",2004,13347.8351391281
"Switzerland","CHE",2004,37771.0145740134
"Chile","CHL",2004,11802.0648818713
"China","CHN",2004,4339.92956174417
"Cote d'Ivoire","CIV",2004,2444.01743639649
"Cameroon","CMR",2004,2191.30520630257
"Congo, Rep.","COG",2004,4093.26747030193
"Colombia","COL",2004,7767.59810317442
"Comoros","COM",2004,1245.08716968333
"Cabo Verde","CPV",2004,3754.23758129674
"Costa Rica","CRI",2004,8809.62544928661
"Caribbean small states","CSS",2004,10715.0336842309
"Cuba","CUB",2004,10922.2230826841
"Cyprus","CYP",2004,23216.6028251266
"Czech Republic","CZE",2004,20990.2819335853
"Germany","DEU",2004,30662.0496235888
"Djibouti","DJI",2004,1899.07527132625
"Dominica","DMA",2004,7589.53637857721
"Denmark","DNK",2004,33152.6479238749
"Dominican Republic","DOM",2004,7034.2720800548
"Algeria","DZA",2004,9984.10733317338
"East Asia & Pacific (developing only)","EAP",2004,4523.04446525865
"East Asia & Pacific (all income levels)","EAS",2004,7165.74348584847
"Europe & Central Asia (developing only)","ECA",2004,7699.05999253225
"Europe & Central Asia (all income levels)","ECS",2004,19115.0350525232
"Ecuador","ECU",2004,7159.24731035828
"Egypt, Arab Rep.","EGY",2004,7187.4463315279
"Euro area","EMU",2004,28705.0154580107
"Eritrea","ERI",2004,1165.2815359128
"Spain","ESP",2004,26444.9607151609
"Estonia","EST",2004,14666.453679531
"Ethiopia","ETH",2004,585.265686729801
"European Union","EUU",2004,26471.6405582164
"Fragile and conflict affected situations","FCS",2004,2566.53963964503
"Finland","FIN",2004,31092.6111149113
"Fiji","FJI",2004,6166.95911511305
"France","FRA",2004,29037.2529379003
"Micronesia, Fed. Sts.","FSM",2004,2777.64591937827
"Gabon","GAB",2004,14476.0254534868
"United Kingdom","GBR",2004,33093.5120278534
"Georgia","GEO",2004,3748.99572982394
"Ghana","GHA",2004,2107.32961387121
"Guinea","GIN",2004,1034.7336626633
"Gambia, The","GMB",2004,1394.97882206405
"Guinea-Bissau","GNB",2004,1098.01700308983
"Equatorial Guinea","GNQ",2004,27577.0523786959
"Greece","GRC",2004,25109.5794784514
"Grenada","GRD",2004,9083.19882078217
"Guatemala","GTM",2004,5545.3065954731
"Guyana","GUY",2004,4545.79220401271
"High income","HIC",2004,29656.5846706365
"Hong Kong SAR, China","HKG",2004,33023.9569778179
"Honduras","HND",2004,3278.88075737122
"Heavily indebted poor countries (HIPC)","HPC",2004,1322.21875645992
"Croatia","HRV",2004,14647.1504967617
"Haiti","HTI",2004,1342.90958579256
"Hungary","HUN",2004,16389.4211925704
"Indonesia","IDN",2004,5389.52653209048
"India","IND",2004,2613.02283100378
"Ireland","IRL",2004,37982.4164633863
"Iran, Islamic Rep.","IRN",2004,11000.3837813219
"Iraq","IRQ",2004,8894.48447321995
"Iceland","ISL",2004,35041.4770751957
"Israel","ISR",2004,24965.7722191776
"Italy","ITA",2004,28791.6647893877
"Jordan","JOR",2004,7580.14730412138
"Japan","JPN",2004,29377.3434421017
"Kazakhstan","KAZ",2004,12391.2381896158
"Kenya","KEN",2004,1874.29051470565
"Kyrgyz Republic","KGZ",2004,2071.29588616969
"Cambodia","KHM",2004,1513.71972196572
"Kiribati","KIR",2004,1575.02745488836
"St. Kitts and Nevis","KNA",2004,16876.3335769964
"Korea, Rep.","KOR",2004,22967.8126305137
"Kosovo","",2004,5508.34973980492
"Kuwait","KWT",2004,75518.2672975502
"Latin America & Caribbean (developing only)","LAC",2004,9371.3615485592
"Lao PDR","LAO",2004,2397.91121340467
"Lebanon","LBN",2004,10651.5471265226
"Liberia","LBR",2004,380.548476090384
"Libya","LBY",2004,20855.9539739914
"St. Lucia","LCA",2004,9018.36933824383
"Latin America & Caribbean (all income levels)","LCN",2004,9677.09370895234
"Least developed countries: UN classification","LDC",2004,1331.6901907662
"Low income","LIC",2004,1151.69869057393
"Sri Lanka","LKA",2004,4794.87730568454
"Lower middle income","LMC",2004,3370.06386183845
"Low & middle income","LMY",2004,4511.68649946011
"Lesotho","LSO",2004,1538.11797660793
"Lithuania","LTU",2004,13260.5517182903
"Luxembourg","LUX",2004,65205.9873904676
"Latvia","LVA",2004,11993.3286645833
"Macao SAR, China","MAC",2004,52142.8997314303
"Morocco","MAR",2004,4536.15586059668
"Moldova","MDA",2004,2647.86013687258
"Madagascar","MDG",2004,1182.80628122353
"Maldives","MDV",2004,7340.34729066755
"Middle East & North Africa (all income levels)","MEA",2004,12080.4996268058
"Mexico","MEX",2004,11083.5006286711
"Marshall Islands","MHL",2004,2745.82959840025
"Middle income","MIC",2004,5039.18679223634
"Macedonia, FYR","MKD",2004,6845.20516307333
"Mali","MLI",2004,1244.09322008315
"Malta","MLT",2004,19948.2609472727
"Middle East & North Africa (developing only)","MNA",2004,8261.72747480263
"Montenegro","MNE",2004,7810.86017723682
"Mongolia","MNG",2004,4134.94696174436
"Mozambique","MOZ",2004,630.905037124793
"Mauritania","MRT",2004,2151.37109587986
"Mauritius","MUS",2004,10928.6009594918
"Malawi","MWI",2004,525.270249736784
"Malaysia","MYS",2004,14959.1724766977
"North America","NAC",2004,41102.7040707252
"Namibia","NAM",2004,6195.62836712224
"Niger","NER",2004,674.852533645244
"Nigeria","NGA",2004,3534.72497864759
"Nicaragua","NIC",2004,3191.81954141767
"Netherlands","NLD",2004,35166.9731404831
"High income: nonOECD","NOC",2004,19174.8498889788
"Norway","NOR",2004,42486.755545549
"Nepal","NPL",2004,1444.50835308264
"New Zealand","NZL",2004,24827.5731631895
"High income: OECD","OEC",2004,32165.9709946331
"OECD members","OED",2004,28865.6429706652
"Oman","OMN",2004,35675.614212193
