country,birth_cohort,age,sex,death_count,population_count
rwe,1933,6,male,1379.46,804847.795
rwe,1934,6,male,1716.5,761546.745
rwe,1935,6,male,1649.45,751792.65
rwe,1936,6,male,1440.28,738559.51
rwe,1937,6,male,1571.98,735350.135
rwe,1938,6,male,1868.6,735393.715
rwe,1939,6,male,1640.04,742305.105
rwe,1940,6,male,1111.66,747475.01
rwe,1941,6,male,923.96,788024.91
rwe,1942,6,male,836.02,772671
rwe,1943,6,male,820.45,829145.51
rwe,1944,6,male,758.85,920111.51
rwe,1945,6,male,721.99,933336.89
rwe,1946,6,male,674.01,925848.96
rwe,1947,6,male,819.6,1152445.35
rwe,1948,6,male,690.64,1176789.77
rwe,1949,6,male,671.85,1136915.32
rwe,1950,6,male,1077.46,1622751.44
rwe,1951,6,male,1056.92,1603938.21
rwe,1952,6,male,965.88,1584076.54
rwe,1953,6,male,978.19,1602293.5
rwe,1954,6,male,951.48,1594275.38
rwe,1955,6,male,1001.3,1612069.44
rwe,1956,6,male,1006.33,1619467.33
rwe,1957,6,male,963.69,1661457.73
rwe,1958,6,male,942.85,1699772.8
rwe,1959,6,male,1033.36,1719647.03
rwe,1960,6,male,972.6,1778253.74
rwe,1961,6,male,1025.7,1794654.08
rwe,1962,6,male,1091.5,1853405.33
rwe,1963,6,male,1079.01,1862840.27
rwe,1964,6,male,1072.5,1913971.17
rwe,1965,6,male,1132.54,1927768.87
rwe,1966,6,male,1031.5,1896407.93
rwe,1967,6,male,977,1874185.11
rwe,1968,6,male,851.5,1835338.57
rwe,1969,6,male,804.5,1803250.22
rwe,1970,6,male,761.02,1758662.49
rwe,1971,6,male,752,1697109.08
rwe,1972,6,male,707.01,1677336.69
rwe,1973,6,male,600.01,1579691.75
rwe,1974,6,male,542,1483151.59
rwe,1975,6,male,473,1419339.82
rwe,1976,6,male,415,1360686.44
rwe,1977,6,male,436,1341377.57
rwe,1978,6,male,378,1353564.33
rwe,1979,6,male,356,1366557.3
rwe,1930,7,female,1194.99,802546.68
rwe,1931,7,female,1241.1,818673.09
rwe,1932,7,female,1006.01,794496.16
rwe,1933,7,female,1288.68,779403.165
rwe,1934,7,female,1167.1,739187.13
rwe,1935,7,female,926.8,737113.99
rwe,1936,7,female,1095.6,724852.32
rwe,1937,7,female,1246.98,723643.305
rwe,1938,7,female,1002.07,721186.645
rwe,1939,7,female,688.59,734236.93
rwe,1940,7,female,633.45,798368.33
rwe,1941,7,female,458.22,768063.72
rwe,1942,7,female,468.87,748815.81
rwe,1943,7,female,438.24,820979.4
rwe,1944,7,female,428.91,879866.14
rwe,1945,7,female,383.32,904578.33
rwe,1946,7,female,430.21,888694.26
rwe,1947,7,female,421.62,1101667.24
rwe,1948,7,female,415.8,1127687.84
rwe,1949,7,female,584.07,1549133.12
rwe,1950,7,female,619.73,1548370.62
rwe,1951,7,female,545.75,1541987.18
rwe,1952,7,female,625.74,1518459.1
rwe,1953,7,female,589.65,1532470.5
rwe,1954,7,female,549.18,1525554.53
rwe,1955,7,female,553.83,1538642.14
rwe,1956,7,female,563.44,1551571.38
rwe,1957,7,female,536.69,1584529.26
rwe,1958,7,female,549.7,1618336.89
rwe,1959,7,female,584.22,1638052.76
rwe,1960,7,female,558.4,1694948.69
rwe,1961,7,female,621.01,1713799.02
rwe,1962,7,female,559,1775596.49
rwe,1963,7,female,609.5,1785303.46
rwe,1964,7,female,642.01,1826953.79
rwe,1965,7,female,576.5,1839811.7
rwe,1966,7,female,581.5,1804646.57
rwe,1967,7,female,554.5,1787640.5
rwe,1968,7,female,521,1746346.07
rwe,1969,7,female,477.5,1715927.46
rwe,1970,7,female,457,1676089.08
rwe,1971,7,female,444,1615563.78
rwe,1972,7,female,368.51,1597849.52
rwe,1973,7,female,364,1506692.88
rwe,1974,7,female,340.02,1416211.88
rwe,1975,7,female,296,1354917.16
rwe,1976,7,female,277,1295494.75
rwe,1977,7,female,244,1277670.06
rwe,1978,7,female,244,1286025.63
rwe,1979,7,female,231,1302376.3
rwe,1930,7,male,1444.38,818352.5
rwe,1931,7,male,1398.56,831232.27
rwe,1932,7,male,1212.36,809888.12
rwe,1933,7,male,1589.41,795514.36
rwe,1934,7,male,1404.03,752253.95
rwe,1935,7,male,1203.47,750922.49
rwe,1936,7,male,1362.2,739072.87
rwe,1937,7,male,1620.02,737220.915
rwe,1938,7,male,1317.32,736828.48
rwe,1939,7,male,937.16,754215.29
rwe,1940,7,male,928.87,818610.09
rwe,1941,7,male,685.63,789970.27
rwe,1942,7,male,653.51,773490.36
rwe,1943,7,male,663.52,856048.65
rwe,1944,7,male,669.56,918659.99
rwe,1945,7,male,593.27,941277.44
rwe,1946,7,male,605.64,926650.06
rwe,1947,7,male,638.56,1152180.74
rwe,1948,7,male,651.58,1176040.86
rwe,1949,7,male,915.51,1621329.86
rwe,1950,7,male,1033.62,1615181.16
rwe,1951,7,male,856.95,1613884.44
rwe,1952,7,male,981.37,1587598.36
rwe,1953,7,male,857.72,1605101.92
rwe,1954,7,male,879.58,1594589.52
rwe,1955,7,male,826.9,1612254.68
rwe,1956,7,male,874.59,1627942.24
rwe,1957,7,male,838.29,1664368.08
rwe,1958,7,male,880.81,1701696.71
rwe,1959,7,male,890.57,1720054.35
rwe,1960,7,male,887.18,1778358.25
rwe,1961,7,male,951,1794082.24
rwe,1962,7,male,952.5,1855123.94
rwe,1963,7,male,996.02,1864359.44
rwe,1964,7,male,960.52,1910730.93
rwe,1965,7,male,970,1932465.12
rwe,1966,7,male,927.01,1898848.87
rwe,1967,7,male,802,1874696.13
rwe,1968,7,male,796.01,1833966.6
rwe,1969,7,male,726.5,1799493.94
rwe,1970,7,male,663.01,1756578.45
rwe,1971,7,male,676,1695628.55
rwe,1972,7,male,569.51,1677306.28
rwe,1973,7,male,601,1580775.17
rwe,1974,7,male,475,1485005.24
rwe,1975,7,male,443,1419293.1
rwe,1976,7,male,401,1358224.93
rwe,1977,7,male,365,1338390.88
rwe,1978,7,male,368,1350390.93
rwe,1979,7,male,376,1367037.12
rwe,1930,8,female,1169.97,800312.83
rwe,1931,8,female,898.23,807709.89
rwe,1932,8,female,1151.81,786979.91
rwe,1933,8,female,1047.19,773982.57
rwe,1934,8,female,912.64,738988.75
rwe,1935,8,female,938.67,738530.36
rwe,1936,8,female,1137.09,725453.38
rwe,1937,8,female,930.06,725681.64
rwe,1938,8,female,619.23,726364.865
rwe,1939,8,female,578.82,790331.99
rwe,1940,8,female,472.15,800108.84
rwe,1941,8,female,405.55,767068
rwe,1942,8,female,385.27,771509.65
rwe,1943,8,female,392.14,818479.01
rwe,1944,8,female,348.75,882842.85
rwe,1945,8,female,344.95,903894.31
rwe,1946,8,female,302.36,889383.1
rwe,1947,8,female,384.99,1101582.39
rwe,1948,8,female,568.29,1565917.61
rwe,1949,8,female,544.54,1546145.11
rwe,1950,8,female,442.03,1554052.06
rwe,1951,8,female,546.34,1545574.13
rwe,1952,8,female,474.4,1521779.22
rwe,1953,8,female,472.5,1533759.53
rwe,1954,8,female,487.22,1523853.35
rwe,1955,8,female,507.64,1546729.01
rwe,1956,8,female,483.05,1553584.74
rwe,1957,8,female,434.55,1586453.43
rwe,1958,8,female,494.94,1618953.94
rwe,1959,8,female,528.03,1638890.12
rwe,1960,8,female,555.53,1695633.11
rwe,1961,8,female,577,1716717.46
rwe,1962,8,female,519.5,1777347.77
rwe,1963,8,female,541,1777072.77
rwe,1964,8,female,558.51,1826173.36
rwe,1965,8,female,541.03,1843138.05
rwe,1966,8,female,485.5,1806967.14
rwe,1967,8,female,446.51,1788318.53
rwe,1968,8,female,427.51,1749370.97
rwe,1969,8,female,442,1715386.06
rwe,1970,8,female,369.5,1677295.88
rwe,1971,8,female,399.5,1617920.54
rwe,1972,8,female,361.01,1600623.3
rwe,1973,8,female,299,1510035.29
rwe,1974,8,female,291,1417888.86
rwe,1975,8,female,255,1354728.6
rwe,1976,8,female,234,1295382.68
rwe,1977,8,female,229,1277040.88
rwe,1978,8,female,236,1287962.2
rwe,1979,8,female,198,1305637.03
rwe,1930,8,male,1238.68,814899.28
rwe,1931,8,male,1109.21,819249.42
rwe,1932,8,male,1402.73,801101.945
rwe,1933,8,male,1286.04,786815.28
rwe,1934,8,male,1111.73,751930.29
rwe,1935,8,male,1210.26,751514.295
rwe,1936,8,male,1565.44,739939.28
rwe,1937,8,male,1260.55,739416.515
rwe,1938,8,male,868.08,747523.115
rwe,1939,8,male,800.67,813728.08
rwe,1940,8,male,681.22,821917.11
rwe,1941,8,male,605.77,791879.16
rwe,1942,8,male,599.54,798928.88
rwe,1943,8,male,547.04,855254.5
rwe,1944,8,male,538.64,921064.76
rwe,1945,8,male,505,940252.69
rwe,1946,8,male,495.88,927799.58
rwe,1947,8,male,600.3,1151918.91
rwe,1948,8,male,776.77,1633082.14
rwe,1949,8,male,897.62,1614494.5
rwe,1950,8,male,821.7,1624930.19
rwe,1951,8,male,834.17,1617114.72
rwe,1952,8,male,854.82,1591259.04
rwe,1953,8,male,786.78,1605499.44
rwe,1954,8,male,763.09,1593015.76
rwe,1955,8,male,822.83,1622011.08
rwe,1956,8,male,764.75,1630857.75
rwe,1957,8,male,799.77,1666849.45
rwe,1958,8,male,839.47,1702420.25
rwe,1959,8,male,900.38,1720500.5
rwe,1960,8,male,833.01,1778336.27
rwe,1961,8,male,853.51,1797172.71
rwe,1962,8,male,865.5,1857282.06
rwe,1963,8,male,873.52,1859200.53
rwe,1964,8,male,894,1914413.99
rwe,1965,8,male,807,1936699.23
rwe,1966,8,male,737.01,1901957.47
rwe,1967,8,male,731,1875676.09
rwe,1968,8,male,692,1837585.22
rwe,1969,8,male,648.01,1799685.09
rwe,1970,8,male,617.01,1757887.71
rwe,1971,8,male,631.5,1699172.69
rwe,1972,8,male,552,1681353.46
rwe,1973,8,male,483,1585252.21
rwe,1974,8,male,425,1487089.99
rwe,1975,8,male,388,1418531.57
rwe,1976,8,male,338,1357057.97
rwe,1977,8,male,346,1336737.68
rwe,1978,8,male,347,1351673.08
rwe,1979,8,male,307,1369936.37
rwe,1930,9,female,843.28,789992.08
rwe,1931,9,female,1084.15,799959.12
rwe,1932,9,female,954.28,783254.04
rwe,1933,9,female,808.54,774522.35
rwe,1934,9,female,857.02,740763.27
rwe,1935,9,female,1118.94,739489.745
rwe,1936,9,female,809.62,725867.98
rwe,1937,9,female,584.43,729686.045
rwe,1938,9,female,536.18,774585.32
rwe,1939,9,female,429.7,792614.35
rwe,1940,9,female,384.47,799355.5
rwe,1941,9,female,332,791356.06
rwe,1942,9,female,333.38,769908.65
rwe,1943,9,female,276.2,824113.87
rwe,1944,9,female,317.2,882864.04
rwe,1945,9,female,268.41,903273.98
rwe,1946,9,female,287.51,890500.49
rwe,1947,9,female,459.36,1493592.18
rwe,1948,9,female,523.39,1562667.76
rwe,1949,9,female,465.25,1551660.27
rwe,1950,9,female,469.4,1556260.13
rwe,1951,9,female,436.79,1549179.54
rwe,1952,9,female,450.04,1523233.19
rwe,1953,9,female,408.28,1534331.11
rwe,1954,9,female,392.79,1531313.88
rwe,1955,9,female,458.4,1549560.74
rwe,1956,9,female,417.9,1554834.05
rwe,1957,9,female,444.75,1587198.5
rwe,1958,9,female,448.5,1619813.96
rwe,1959,9,female,469.01,1639894.39
rwe,1960,9,female,500.5,1698104.77
rwe,1961,9,female,466,1719453.66
rwe,1962,9,female,484.01,1772236.75
rwe,1963,9,female,511.5,1778773.31
rwe,1964,9,female,452.5,1829752.51
rwe,1965,9,female,420.51,1846168.11
rwe,1966,9,female,441.52,1808434.26
rwe,1967,9,female,402.01,1792266.6
rwe,1968,9,female,409,1749026.48
rwe,1969,9,female,398.01,1716041.87
rwe,1970,9,female,352,1679343.06
rwe,1971,9,female,305.03,1621416.37
rwe,1972,9,female,307,1603838
rwe,1973,9,female,243,1512211.27
rwe,1974,9,female,256,1417879.73
rwe,1975,9,female,242,1354535.52
rwe,1976,9,female,248,1294297.63
rwe,1977,9,female,219,1278852.05
rwe,1978,9,female,213,1290729.27
rwe,1979,9,female,197,1305062.24
rwe,1930,9,male,973.95,803942.285
rwe,1931,9,male,1360.42,810513.65
rwe,1932,9,male,1184.41,793941.52
rwe,1933,9,male,1018.88,787083.14
rwe,1934,9,male,1127.59,752844.95
rwe,1935,9,male,1473.71,753822.575
rwe,1936,9,male,1140.28,740991.345
rwe,1937,9,male,744.31,749510.895
rwe,1938,9,male,738.45,801394.61
rwe,1939,9,male,600.69,819340.15
rwe,1940,9,male,555.27,824876.76
rwe,1941,9,male,471.92,818214.79
rwe,1942,9,male,462.43,798049.19
rwe,1943,9,male,478.58,860033.19
rwe,1944,9,male,454.67,920809.55
rwe,1945,9,male,453.09,939642.76
rwe,1946,9,male,455.48,928817.54
rwe,1947,9,male,762.24,1560597.08
rwe,1948,9,male,783.4,1626273.23
rwe,1949,9,male,732.57,1623890.26
rwe,1950,9,male,785.11,1627203.81
rwe,1951,9,male,738.83,1620288.24
rwe,1952,9,male,739.41,1592597.02
rwe,1953,9,male,725.9,1604990.08
rwe,1954,9,male,721.89,1602076.82
rwe,1955,9,male,760.73,1625743.49
rwe,1956,9,male,742.26,1632949.05
rwe,1957,9,male,740.81,1666756.63
rwe,1958,9,male,789.82,1701999.63
rwe,1959,9,male,773,1720975.76
rwe,1960,9,male,773.51,1781734.74
rwe,1961,9,male,798.01,1800851.82
rwe,1962,9,male,816.5,1853923.67
rwe,1963,9,male,817.5,1862773.81
rwe,1964,9,male,779,1918663.41
rwe,1965,9,male,692.01,1940417.41
rwe,1966,9,male,676.01,1904260.42
rwe,1967,9,male,609.5,1881521.71
rwe,1968,9,male,602,1838122.69
rwe,1969,9,male,637,1801394.46
rwe,1970,9,male,537.5,1761527.05
rwe,1971,9,male,539,1704258.65
rwe,1972,9,male,465,1686885.4
rwe,1973,9,male,387,1588332.26
rwe,1974,9,male,420,1486578.89
rwe,1975,9,male,357,1417419.57
rwe,1976,9,male,287,1355408.8
rwe,1977,9,male,298,1338391.05
rwe,1978,9,male,298,1354759.93
rwe,1979,9,male,320,1371569.42
rwe,1930,10,female,1023.56,783686.595
rwe,1931,10,female,943.96,797049.18
rwe,1932,10,female,817.34,784388.28
rwe,1933,10,female,874.1,775529.88
rwe,1934,10,female,1110.06,740921.555
rwe,1935,10,female,737.97,739282.62
rwe,1936,10,female,562.18,727282.175
rwe,1937,10,female,498.47,776553.76
rwe,1938,10,female,424.07,777759.38
rwe,1939,10,female,394.08,792447.52
rwe,1940,10,female,393.85,824400.74
rwe,1941,10,female,326.59,790792.52
rwe,1942,10,female,260.06,770700.66
rwe,1943,10,female,299.97,824436.84
rwe,1944,10,female,271.69,882685.11
rwe,1945,10,female,284.42,902889.68
rwe,1946,10,female,395.78,1248636.14
rwe,1947,10,female,489.49,1490603.64
rwe,1948,10,female,408.87,1566996.75
rwe,1949,10,female,449.71,1553505.35
rwe,1950,10,female,390.34,1558851.02
rwe,1951,10,female,425.66,1550851.65
rwe,1952,10,female,390.13,1523542.15
rwe,1953,10,female,380.69,1543112.91
rwe,1954,10,female,420.9,1535008.55
rwe,1955,10,female,434.4,1553319.83
rwe,1956,10,female,402.67,1556824.83
rwe,1957,10,female,422.91,1588548.51
rwe,1958,10,female,436.01,1620796.11
rwe,1959,10,female,452.52,1641494.4
rwe,1960,10,female,452.02,1699230.05
rwe,1961,10,female,467.5,1721713.85
rwe,1962,10,female,453.01,1777074.32
rwe,1963,10,female,461.51,1783119.33
rwe,1964,10,female,435.5,1833487.59
rwe,1965,10,female,359,1848743.79
rwe,1966,10,female,392.01,1810335.61
rwe,1967,10,female,335,1793059.79
rwe,1968,10,female,345.52,1749664.6
rwe,1969,10,female,334,1717388.25
rwe,1970,10,female,355.01,1682188.14
rwe,1971,10,female,332.02,1625251.39
rwe,1972,10,female,283,1605831.15
rwe,1973,10,female,271,1512026.16
rwe,1974,10,female,203,1417312.46
rwe,1975,10,female,241,1353710.98
rwe,1976,10,female,196,1296120.06
rwe,1977,10,female,177,1281532.92
rwe,1978,10,female,187,1290186
rwe,1979,10,female,184,1310281.82
rwe,1930,10,male,1243.33,796172.255
rwe,1931,10,male,1128.39,804378.26
rwe,1932,10,male,1040.75,794754.53
rwe,1933,10,male,1021.84,787403.285
rwe,1934,10,male,1423.3,754081.045
rwe,1935,10,male,1159.87,753985.99
rwe,1936,10,male,737.77,749031.87
rwe,1937,10,male,753.22,802852.11
rwe,1938,10,male,569.98,809133.25
rwe,1939,10,male,506.07,822220.57
rwe,1940,10,male,504.15,850443.88
rwe,1941,10,male,478.9,816934.86
rwe,1942,10,male,391.76,796825.71
rwe,1943,10,male,450.35,859073.3
rwe,1944,10,male,440.64,919960.57
rwe,1945,10,male,379.63,938544.81
rwe,1946,10,male,583.16,1295610.49
rwe,1947,10,male,799.51,1554295.34
rwe,1948,10,male,667.65,1633907.33
rwe,1949,10,male,684.82,1626015.15
rwe,1950,10,male,696.24,1629779.29
rwe,1951,10,male,638.15,1621472.15
rwe,1952,10,male,664.51,1593375.84
rwe,1953,10,male,677.5,1615002.54
rwe,1954,10,male,704.69,1608392.72
rwe,1955,10,male,677.21,1630105.73
rwe,1956,10,male,676.89,1633768.48
rwe,1957,10,male,772.54,1666530.24
rwe,1958,10,male,711.5,1702193.46
rwe,1959,10,male,784.5,1724197.22
rwe,1960,10,male,739,1785031.71
rwe,1961,10,male,761.51,1804566.52
rwe,1962,10,male,752,1859494.8
rwe,1963,10,male,672.01,1867488.33
rwe,1964,10,male,687,1922966.78
rwe,1965,10,male,665.01,1943648.94
rwe,1966,10,male,590.51,1909330.67
rwe,1967,10,male,550,1882963.41
rwe,1968,10,male,574.5,1839568.26
rwe,1969,10,male,527,1804699.84
rwe,1970,10,male,534,1766941.69
rwe,1971,10,male,468,1709786.52
rwe,1972,10,male,395,1689320.99
rwe,1973,10,male,372,1588291.93
rwe,1974,10,male,362,1485743.25
rwe,1975,10,male,327,1416125.45
rwe,1976,10,male,331,1357523.78
rwe,1977,10,male,279,1341548.94
rwe,1978,10,male,263,1356343.41
rwe,1979,10,male,288,1377215.57
rwe,1930,11,female,958.68,781870
rwe,1931,11,female,800.18,797296.75
rwe,1932,11,female,874.19,784699.44
rwe,1933,11,female,1078.13,774324.235
rwe,1934,11,female,780.48,739338.52
rwe,1935,11,female,540.5,740807.645
rwe,1936,11,female,521.32,774691.48
rwe,1937,11,female,388.96,780003.5
rwe,1938,11,female,385.53,778261.14
rwe,1939,11,female,331.5,817858.2
rwe,1940,11,female,319.52,824460.88
rwe,1941,11,female,268.12,792390.93
rwe,1942,11,female,283.29,771421.54
rwe,1943,11,female,302.92,824735.87
rwe,1944,11,female,256.98,883070.23
rwe,1945,11,female,390.23,1391803.78
rwe,1946,11,female,382.52,1247850.94
rwe,1947,11,female,416.14,1494847.14
rwe,1948,11,female,439.91,1568695.16
rwe,1949,11,female,406.56,1556301.16
rwe,1950,11,female,422.77,1559647.08
rwe,1951,11,female,402.66,1556718.5
rwe,1952,11,female,397.48,1533419.19
rwe,1953,11,female,387.6,1546981.4
rwe,1954,11,female,424.6,1536900.34
rwe,1955,11,female,418.78,1554632.61
rwe,1956,11,female,417.23,1557344.81
rwe,1957,11,female,431.5,1588881.39
rwe,1958,11,female,443.01,1623097.25
rwe,1959,11,female,398,1644382.15
rwe,1960,11,female,435.5,1699874.21
rwe,1961,11,female,402,1729766.26
rwe,1962,11,female,428.5,1781333.71
rwe,1963,11,female,403,1787701.45
rwe,1964,11,female,414,1836798.42
rwe,1965,11,female,393,1850161.74
rwe,1966,11,female,383.5,1812539.26
rwe,1967,11,female,375.01,1795339.83
rwe,1968,11,female,334.51,1751536.55
rwe,1969,11,female,343.01,1720714.63
rwe,1970,11,female,319,1686586.29
rwe,1971,11,female,300,1629190.59
rwe,1972,11,female,262,1606612.59
rwe,1973,11,female,247,1511638.04
rwe,1974,11,female,203,1416315.15
rwe,1975,11,female,214,1356110.45
rwe,1976,11,female,187,1299665.07
rwe,1977,11,female,190,1281471.09
rwe,1978,11,female,171,1295825.93
rwe,1979,11,female,213,1318377.94
rwe,1930,11,male,1132.87,790362.91
rwe,1931,11,male,980.1,804427.42
rwe,1932,11,male,1062.09,794848.28
rwe,1933,11,male,1434.99,786979.275
rwe,1934,11,male,1106.99,752544.17
rwe,1935,11,male,699.64,761633.035
rwe,1936,11,male,678.03,801507.01
rwe,1937,11,male,560.76,809483.05
rwe,1938,11,male,557.68,809587.92
rwe,1939,11,male,519.24,845573.65
rwe,1940,11,male,498.13,847157.78
rwe,1941,11,male,391.28,816312.26
rwe,1942,11,male,379.33,796370.11
rwe,1943,11,male,393.86,859280.68
rwe,1944,11,male,419.64,920316.55
rwe,1945,11,male,605.07,1444927.97
rwe,1946,11,male,598.46,1292371.93
rwe,1947,11,male,672.99,1561245.13
rwe,1948,11,male,666.8,1635620.65
rwe,1949,11,male,638.13,1628846.41
rwe,1950,11,male,672.16,1630597.7
rwe,1951,11,male,625.13,1627648.88
rwe,1952,11,male,624.96,1603459.7
rwe,1953,11,male,649.55,1618981.59
rwe,1954,11,male,621.56,1610425.72
rwe,1955,11,male,669.49,1630901.5
rwe,1956,11,male,660.78,1633704.82
rwe,1957,11,male,690,1666981
rwe,1958,11,male,685.01,1706016.77
rwe,1959,11,male,685,1728497.85
rwe,1960,11,male,673.5,1786358.5
rwe,1961,11,male,710,1811733.33
rwe,1962,11,male,683.5,1863913.02
rwe,1963,11,male,668,1872503.66
rwe,1964,11,male,687.5,1926519.39
rwe,1965,11,male,630.51,1946235.05
rwe,1966,11,male,627,1911584.63
rwe,1967,11,male,602.5,1885576.98
rwe,1968,11,male,563,1843091.62
rwe,1969,11,male,519,1810295.55
rwe,1970,11,male,544,1773988.28
rwe,1971,11,male,472,1715212.78
rwe,1972,11,male,412,1689599.8
rwe,1973,11,male,376,1587689.34
rwe,1974,11,male,365,1484614.33
rwe,1975,11,male,328,1418716.28
rwe,1976,11,male,286,1361571.11
rwe,1977,11,male,292,1345574.33
rwe,1978,11,male,276,1362564.34
rwe,1979,11,male,291,1385837.29
rwe,1930,12,female,837.85,781222.65
rwe,1931,12,female,973.31,795898.485
rwe,1932,12,female,1181.03,782566.85
rwe,1933,12,female,793.1,771243.805
rwe,1934,12,female,590.38,741324.79
rwe,1935,12,female,504.6,789346.2
rwe,1936,12,female,408.56,780228.33
rwe,1937,12,female,412.32,781103.93
rwe,1938,12,female,369.95,804068.59
rwe,1939,12,female,357.64,818201.62
rwe,1940,12,female,283.73,832171.54
rwe,1941,12,female,298.16,792463.91
rwe,1942,12,female,264.04,772077.9
rwe,1943,12,female,283.29,825465.94
rwe,1944,12,female,454.25,1387431.74
rwe,1945,12,female,480.11,1389501.05
rwe,1946,12,female,349.51,1252930.54
rwe,1947,12,female,485.81,1496261.8
rwe,1948,12,female,445.44,1571015
rwe,1949,12,female,418.24,1556987.42
rwe,1950,12,female,442.5,1563094.61
rwe,1951,12,female,384.44,1567533.84
rwe,1952,12,female,412.16,1537760.8
rwe,1953,12,female,433.66,1548298.59
rwe,1954,12,female,417.59,1538188.74
rwe,1955,12,female,410.54,1555759.91
rwe,1956,12,female,433.01,1558004.8
rwe,1957,12,female,431,1591255.57
rwe,1958,12,female,464.5,1626277.95
rwe,1959,12,female,443.01,1647182.93
rwe,1960,12,female,448.51,1705377.72
rwe,1961,12,female,421.5,1734877.39
rwe,1962,12,female,370.5,1785493.25
rwe,1963,12,female,420.5,1791261.59
rwe,1964,12,female,402,1839348.78
rwe,1965,12,female,375,1852388.73
rwe,1966,12,female,402.51,1816080.88
rwe,1967,12,female,366.51,1799038.36
rwe,1968,12,female,328.01,1755262.52
rwe,1969,12,female,334,1724978.44
rwe,1970,12,female,303,1689315.41
rwe,1971,12,female,311,1629906.72
rwe,1972,12,female,283,1605954.6
rwe,1973,12,female,259,1510395.42
rwe,1974,12,female,236,1417667.29
rwe,1975,12,female,218,1358560.35
rwe,1976,12,female,196,1298434.37
rwe,1977,12,female,184,1286292.97
rwe,1978,12,female,202,1302990.68
rwe,1979,12,female,194,1325737.28
rwe,1930,12,male,960.64,789083.85
rwe,1931,12,male,1025.01,802576.085
rwe,1932,12,male,1495.91,791787.48
rwe,1933,12,male,1175.09,784024.955
rwe,1934,12,male,742.79,759106.775
rwe,1935,12,male,666.04,812684.96
rwe,1936,12,male,551.94,805093.99
rwe,1937,12,male,508.18,805380.89
rwe,1938,12,male,483.69,831084.4
rwe,1939,12,male,467.8,840397.02
rwe,1940,12,male,446.28,851615.62
rwe,1941,12,male,422.84,815720.64
rwe,1942,12,male,362.7,796502.41
rwe,1943,12,male,434.51,859509.55
rwe,1944,12,male,627.2,1446044.02
rwe,1945,12,male,682.27,1438958.97
rwe,1946,12,male,582.12,1299122.48
rwe,1947,12,male,739.69,1562549.83
rwe,1948,12,male,644.51,1638062.35
rwe,1949,12,male,666.14,1629222.84
rwe,1950,12,male,697.44,1634912.23
rwe,1951,12,male,640.03,1638575.27
rwe,1952,12,male,702.32,1607790.9
rwe,1953,12,male,682.82,1619763.61
rwe,1954,12,male,694.46,1610665.16
rwe,1955,12,male,657.61,1630638.09
rwe,1956,12,male,684,1634554.9
rwe,1957,12,male,703.01,1671240.57
rwe,1958,12,male,745,1710459.01
rwe,1959,12,male,745,1731622.07
rwe,1960,12,male,747.51,1791088.65
rwe,1961,12,male,700.51,1816924.58
rwe,1962,12,male,671.01,1868355.05
rwe,1963,12,male,709.5,1876484.6
rwe,1964,12,male,706.52,1928607.56
rwe,1965,12,male,629.5,1948158.23
rwe,1966,12,male,630.5,1914639.64
rwe,1967,12,male,602.5,1889630.01
rwe,1968,12,male,498.01,1847620.96
rwe,1969,12,male,509,1816769.75
rwe,1970,12,male,439,1778418.86
rwe,1971,12,male,495,1715294.25
rwe,1972,12,male,412,1688213.45
rwe,1973,12,male,387,1586168.35
rwe,1974,12,male,325,1486318.35
